Begin,Description,End,FACILITY,Module,RES_TK,Tool,User_id,WBS
2023-01-24 14:00:00,Micron,2023-01-24 15:00:00,PLINE300,"",4233596,SC3400,blomme87,31199/02285
2023-01-24 14:00:00,Micron,2023-01-24 15:00:00,PLINE300,"",4233597,TR3400,blomme87,31199/02285
2023-01-24 14:00:00,remote access EVG call particles,2023-01-24 15:00:00,PLINE300,"",4235282,GEMINI,grosem77,36671/01223
2023-01-24 14:00:00,Si,2023-01-24 15:00:00,PLINE300,"",4234785,JVX7300M,khazak83,30990/01658
2023-01-24 14:00:00,Si,2023-01-24 15:00:00,PLINE300,"",4234895,SCD100,netsou48,30990/02249
2023-01-24 14:00:00,spinel IGZO,2023-01-24 14:30:00,PLINE300,"",4233768,RS100C_2,agiann70,31299/01284
2023-01-24 14:00:00,Ultrasound PUF inspection,2023-01-24 15:30:00,PLINE300,"",4232504,NOVA200_2,leruth67,97401/00942
2023-01-24 14:30:00,AE300216 and AT301352,2023-01-25 00:00:00,PLINE300,CH2_MC,4233277,ENDURA_5,devul,31499/02251
2023-01-24 14:30:00,AE300216 and AT301352,2023-01-25 00:00:00,PLINE300,CH3,4233278,ENDURA_5,devul,31499/02251
2023-01-24 14:30:00,AE300216 and AT301352,2023-01-25 00:00:00,PLINE300,CHE,4233279,ENDURA_5,devul,31499/02251
2023-01-24 14:30:00,AE300216 and AT301352,2023-01-25 00:00:00,PLINE300,CHF,4233280,ENDURA_5,devul,31499/02251
2023-01-24 14:30:00,AE300216 and AT301352,2023-01-25 00:00:00,PLINE300,LP1,4233281,ENDURA_5,devul,31499/02251
2023-01-24 14:30:00,AE300216 and AT301352,2023-01-25 00:00:00,PLINE300,LP2,4233282,ENDURA_5,devul,31499/02251
2023-01-24 14:30:00,cure of polymer,2023-01-24 17:30:00,PLINE200,"",4234789,BLUE_M_BCB,noda11,31012/01649
2023-01-24 14:30:00,MHM,2023-01-24 17:30:00,PLINE300,"",4233965,SU8000,kampit73,31199/01680
2023-01-24 14:30:00,sec,2023-01-24 15:30:00,PLINE300,PM,4234754,EDR7100,nonaka89,31007/30076
2023-01-24 15:00:00,200kV,2023-01-24 22:30:00,PLINE300,"",4235056,TITAN,nalinm87,42199/00160
2023-01-24 15:00:00,APC-CH,2023-01-24 17:00:00,PLINE300,SN,4234842,EP5,hasan30,31199/01876
2023-01-24 15:00:00,DFR,2023-01-24 17:30:00,PLINE200,"",4234018,AP300,eswara57,37004/37141
2023-01-24 15:00:00,Etch,2023-01-24 16:00:00,PLINE300,LP1,4234759,TEL_TACTRAS3,paolil45,31199/01988
2023-01-24 15:00:00,Etch,2023-01-24 16:00:00,PLINE300,PM6,4234760,TEL_TACTRAS3,paolil45,31199/01988
2023-01-24 15:00:00,GDSRSS,2023-01-24 18:00:00,PLINE300,PM,4234452,EP5,schoof76,31199/01057
2023-01-24 15:00:00,Inpria,2023-01-24 15:30:00,PLINE300,"",4235042,SP5,giorda12,31199/31247
2023-01-24 15:00:00,meas,2023-01-24 19:00:00,PLINE300,"",4234045,H6300_2,kovale23,31199/01873
2023-01-24 15:00:00,Merck,2023-01-24 16:00:00,PLINE300,"",4234846,SC3400,hillen84,31199/01680
2023-01-24 15:00:00,Merck,2023-01-24 16:00:00,PLINE300,"",4234847,TR3400,hillen84,31199/01680
2023-01-24 15:00:00,PWEC3,2023-01-24 17:00:00,PLINE300,"",4234799,KLA2925,sah32,31199/01920
2023-01-24 15:30:00,devinp,2023-01-24 17:00:00,PLINE300,"",4235135,NXWAFER,vbelle62,36003/01224
2023-01-24 15:30:00,DFR,2023-01-24 21:00:00,PLINE200,"",4234019,ACT12_MTM,eswara57,37004/37141
2023-01-24 15:30:00,Lam Process,2023-01-24 17:00:00,PLINE300,LP1,4233971,EXCEL_2,huang72,31199/01617
2023-01-24 15:30:00,Lam Process,2023-01-24 17:00:00,PLINE300,LP2,4233972,EXCEL_2,huang72,31199/01617
2023-01-24 15:30:00,Lam Process,2023-01-24 17:00:00,PLINE300,PM3,4233973,EXCEL_2,huang72,31199/01617
2023-01-24 15:30:00,P230047,2023-01-24 17:30:00,PLINE200,"",4234650,CS4800,moelants,44999/49500
2023-01-24 15:30:00,review,2023-01-24 17:00:00,PLINE300,PM,4234887,EDR7100,drent34,31199/01988
2023-01-24 15:30:00,training,2023-01-24 17:00:00,PLINE200,"",4232823,NOVA200,hendri21,97406/01185
2023-01-24 15:30:00,Use,2023-01-24 17:00:00,PLINE300,LP2,4234824,LAM_E5,raymae79,98601/01062
2023-01-24 15:30:00,Use,2023-01-24 17:00:00,PLINE300,PM4,4234825,LAM_E5,raymae79,98601/01062
2023-01-24 16:00:00,200mm TapeFrame TFT Delamination,2023-01-24 19:00:00,PLINE200,"",4234784,LASERDEBOND,sadati75,97401/00942
2023-01-24 16:00:00,ADI,2023-01-24 18:00:00,PLINE300,"",4234206,HITACHI5000,zaid49,31199/01918
2023-01-24 16:00:00,atr-ftir,2023-01-24 17:30:00,PLINE300,"",4234943,FTIR_2,ha93,44999/49500
2023-01-24 16:00:00,BSV etch,2023-01-24 18:00:00,PLINE300,LP1,4235043,LAM_E6,brouri54,31199/01918
2023-01-24 16:00:00,BSV etch,2023-01-24 18:00:00,PLINE300,PM1,4235044,LAM_E6,brouri54,31199/01918
2023-01-24 16:00:00,LS measurement,2023-01-24 16:30:00,PLINE300,"",4234699,SC3400,genjim61,31199/02273
2023-01-24 16:00:00,LS measurement,2023-01-24 16:30:00,PLINE300,"",4234700,TR3400,genjim61,31199/02273
2023-01-24 16:00:00,meas,2023-01-24 18:00:00,PLINE300,"",4234142,H5000_2,kato15,31199/31074
2023-01-24 16:00:00,meas,2023-01-24 19:00:00,PLINE300,"",4234172,H6300,kovale23,31199/01873
2023-01-24 16:00:00,Spin Coat Work,2023-01-24 17:00:00,PLINE200,"",4234811,TELACT8_750,arvind29,31199/02272
2023-01-24 16:30:00,coat,2023-01-24 17:30:00,PLINE300,"",4233060,TR3300,kato15,31199/31074
2023-01-24 16:30:00,HF processing experiment,2023-01-24 17:30:00,PLINE300,LP4,4233790,DNS_5,decost63,32005/01719
2023-01-24 16:30:00,HF processing experiment,2023-01-24 17:30:00,PLINE300,MPC5,4233791,DNS_5,decost63,32005/01719
2023-01-24 16:30:00,TEL,2023-01-24 18:00:00,PLINE300,"",4234467,SC3400,ramane56,31199/02273
2023-01-24 16:30:00,TEL,2023-01-24 18:00:00,PLINE300,"",4234468,TR3400,ramane56,31199/02273
2023-01-24 17:00:00,APC,2023-01-24 20:00:00,PLINE300,SN,4234983,EP5,schelc12,31199/01057
2023-01-24 17:00:00,coupon test,2023-01-24 18:00:00,PLINE300,LP1,4235181,TEL_TACTRAS,krishtab,31199/01765
2023-01-24 17:00:00,coupon test,2023-01-24 18:00:00,PLINE300,PM1,4235182,TEL_TACTRAS,krishtab,31199/01765
2023-01-24 17:00:00,devinp,2023-01-24 19:00:00,PLINE300,"",4234925,NXWAFER,vbelle62,36003/01224
2023-01-24 17:00:00,Etch,2023-01-24 21:30:00,PLINE300,LP1,4234902,TEL_TACTRAS3,fukui39,98601/00962
2023-01-24 17:00:00,Etch,2023-01-24 21:30:00,PLINE300,PM6,4234903,TEL_TACTRAS3,fukui39,98601/00962
2023-01-24 17:00:00,Lam Process,2023-01-24 17:30:00,PLINE300,LP1,4233974,DVPRIME_1,huang72,31199/01617
2023-01-24 17:00:00,Lam Process,2023-01-24 17:30:00,PLINE300,LP2,4233975,DVPRIME_1,huang72,31199/01617
2023-01-24 17:00:00,Lam Process,2023-01-24 17:30:00,PLINE300,PM_L1,4233976,DVPRIME_1,huang72,31199/01617
2023-01-24 17:00:00,Lam Process,2023-01-24 17:30:00,PLINE300,PM_L2,4233977,DVPRIME_1,huang72,31199/01617
2023-01-24 17:00:00,PWEC3,2023-01-24 18:00:00,PLINE300,"",4235027,KLA2925,sah32,31199/01920
2023-01-24 17:00:00,review,2023-01-24 19:00:00,PLINE300,PM,4233922,EDR7100,peters25,31199/02273
2023-01-24 17:00:00,sem,2023-01-24 18:30:00,PLINE300,"",4231621,SEMVISION,dvriendt,32299/00013
2023-01-24 17:30:00,coat,2023-01-24 18:30:00,PLINE300,"",4233061,TR3300,kato15,31199/31074
2023-01-24 17:30:00,TEM spec thinning,2023-01-24 19:00:00,PLINE300,"",4235055,HELIOS_G5,nalinm87,42199/00160
2023-01-24 18:00:00,DSA,2023-01-24 19:00:00,PLINE300,"",4234886,KLA2925,vanbel53,31199/00650
2023-01-24 18:00:00,making samples,2023-01-24 19:30:00,PLINE300,"",4233687,SC3400,genjim61,31199/02273
2023-01-24 18:00:00,making samples,2023-01-24 19:30:00,PLINE300,"",4233688,TR3400,genjim61,31199/02273
2023-01-24 18:00:00,meas,2023-01-24 19:00:00,PLINE300,"",4234776,H5000_2,kato15,31199/31074
2023-01-24 18:00:00,P230047,2023-01-24 19:30:00,PLINE200,"",4234653,ASM1100,moelants,44999/49500
2023-01-24 18:00:00,R,2023-01-24 21:00:00,PLINE300,"",4234694,HITACHI5000,hillen84,31199/01680
2023-01-24 18:30:00,Insp,2023-01-24 20:00:00,PLINE300,"",4231494,SEMVISION,engelen,43001/43193
2023-01-24 19:00:00,P230047,2023-01-24 21:00:00,PLINE200,"",4234652,CS4800,moelants,44999/49500
2023-01-24 19:00:00,Use,2023-01-24 20:00:00,PLINE300,"",4234290,H6300,ledain47,98601/01062
2023-01-24 19:30:00,Defect troubleshooting,2023-01-25 00:00:00,PLINE300,LP1,4235283,XP4_4,chauha79,30990/32063
2023-01-24 19:30:00,Defect troubleshooting,2023-01-25 00:00:00,PLINE300,PM1,4235284,XP4_4,chauha79,30990/32063
2023-01-24 19:30:00,exposure,2023-01-24 20:30:00,PLINE300,"",4233053,SC3400,kato15,31199/31074
2023-01-24 19:30:00,exposure,2023-01-24 20:30:00,PLINE300,"",4233054,TR3400,kato15,31199/31074
2023-01-24 20:00:00,APC,2023-01-24 23:00:00,PLINE300,SN,4235268,EP5,schelc12,31199/01057
2023-01-24 20:00:00,meting,2023-01-24 22:30:00,PLINE300,"",4234049,H6300,blomme87,31199/02285
2023-01-24 21:00:00,ADI,2023-01-25 00:00:00,PLINE300,"",4235286,HITACHI5000,zaid49,31199/01918
2023-01-24 21:00:00,coat,2023-01-24 22:00:00,PLINE300,"",4234761,TR2000,kato15,31199/31074
2023-01-24 21:00:00,eP5,2023-01-25 00:00:00,PLINE300,PM,4235048,EP5,delorm67,31199/01057
2023-01-24 22:00:00,h,2023-01-25 00:00:00,PLINE300,"",4231300,GS1000,kondo25,31199/01179
2023-01-24 22:30:00,meas,2023-01-25 00:00:00,PLINE300,"",4234695,H6300,genjim61,31199/02273
2023-01-25 00:00:00,ADI,2023-01-25 01:00:00,PLINE300,"",4235287,HITACHI5000,zaid49,31199/01918
2023-01-25 00:00:00,AE300216 and AT301352,2023-01-25 10:00:00,PLINE300,CH2_MC,4233283,ENDURA_5,devul,31499/02251
2023-01-25 00:00:00,AE300216 and AT301352,2023-01-25 10:00:00,PLINE300,CH3,4233284,ENDURA_5,devul,31499/02251
2023-01-25 00:00:00,AE300216 and AT301352,2023-01-25 10:00:00,PLINE300,CHE,4233285,ENDURA_5,devul,31499/02251
2023-01-25 00:00:00,AE300216 and AT301352,2023-01-25 10:00:00,PLINE300,CHF,4233286,ENDURA_5,devul,31499/02251
2023-01-25 00:00:00,AE300216 and AT301352,2023-01-25 10:00:00,PLINE300,LP1,4233287,ENDURA_5,devul,31499/02251
2023-01-25 00:00:00,AE300216 and AT301352,2023-01-25 10:00:00,PLINE300,LP2,4233288,ENDURA_5,devul,31499/02251
2023-01-25 00:00:00,eP5,2023-01-25 09:00:00,PLINE300,PM,4235050,EP5,delorm67,31199/01057
2023-01-25 00:00:00,h,2023-01-25 08:30:00,PLINE300,"",4231301,GS1000,kondo25,31199/01179
2023-01-25 00:00:00,JSR,2023-01-25 02:00:00,PLINE300,"",4233125,SC1000,perrem78,31199/30079
2023-01-25 00:00:00,JSR,2023-01-25 02:00:00,PLINE300,"",4233126,TR1000,perrem78,31199/30079
2023-01-25 00:00:00,New HT boat design test,2023-01-26 00:00:00,PLINE200,HITEMP,4234090,P7_HITEMP,knaepen,30990/02249
2023-01-25 00:00:00,New HT boat design test,2023-01-26 00:00:00,PLINE200,WIP,4234091,P7_HITEMP,knaepen,30990/02249
2023-01-25 00:00:00,private,2023-01-25 02:00:00,PLINE300,"",4235276,H6300,fukumu91,31199/02019
2023-01-25 00:00:00,test,2023-01-25 01:00:00,PLINE300,"",4235279,TR3300,cloost23,31199/30079
2023-01-25 01:00:00,DEVINPO,2023-01-25 04:00:00,PLINE300,"",4234930,HITACHI5000,debacker,31199/00653
2023-01-25 01:00:00,test,2023-01-25 02:00:00,PLINE300,"",4235077,SC3400,cloost23,31199/30079
2023-01-25 01:00:00,test,2023-01-25 02:00:00,PLINE300,"",4235078,TR3400,cloost23,31199/30079
2023-01-25 02:00:00,private,2023-01-25 07:00:00,PLINE300,"",4235099,H6300,fukumu91,31199/02019
2023-01-25 02:00:00,Scanner test,2023-01-25 04:00:00,PLINE300,"",4235185,SC3400,aubert85,31199/31811
2023-01-25 06:00:00,200,2023-01-25 08:00:00,PLINE300,"",4235115,TITAN,carola29,42199/00160
2023-01-25 06:00:00,Insp,2023-01-25 08:00:00,PLINE300,"",4231497,SEMVISION,redants,43001/43193
2023-01-25 06:00:00,meas,2023-01-25 08:00:00,PLINE300,PM,4234369,EDR7100,vdbroecn,31199/01988
2023-01-25 06:00:00,pline werk,2023-01-25 09:00:00,PLINE300,"",4234228,SU8000,caluwaer,31699/00055
2023-01-25 07:00:00,hold,2023-01-25 09:00:00,PLINE300,"",4234266,H6300,vandeney,31199/00653
2023-01-25 08:00:00,b2F,2023-01-25 17:00:00,PLINE200,"",4235080,40NT,kennes63,31012/01084
2023-01-25 08:00:00,coupon experiment,2023-01-25 09:00:00,PLINE300,LP2,4235234,TEL_TACTRAS3,bezard78,31199/01851
2023-01-25 08:00:00,coupon experiment,2023-01-25 09:00:00,PLINE300,PM1,4235235,TEL_TACTRAS3,bezard78,31199/01851
2023-01-25 08:00:00,i,2023-01-25 10:00:00,PLINE300,"",4233249,HELIOS1200,stiersj,37092/02172
2023-01-25 08:00:00,i,2023-01-25 10:00:00,PLINE300,"",4234732,HELIOS460,vrancken,37092/02172
2023-01-25 08:00:00,kamal,2023-01-25 10:00:00,PLINE300,PM,4235014,EDR7100,hareen73,31199/31021
2023-01-25 08:00:00,meting,2023-01-25 10:00:00,PLINE300,"",4235052,FTIR_2,haq59,31199/31247
2023-01-25 08:00:00,om/2th,2023-01-25 10:00:00,PLINE200,"",4233480,HRXRD,ymols,32414/01368
2023-01-25 08:00:00,proc dev,2023-01-25 08:30:00,PLINE300,"",4235098,H6300_2,ramane56,31199/02273
2023-01-25 08:00:00,tem,2023-01-25 16:30:00,PLINE300,"",4233386,TITAN,faviap,42199/00160
2023-01-25 08:00:00,test,2023-01-25 09:00:00,PLINE300,"",4233816,TR3300,dilien72,31199/30079
2023-01-25 08:00:00,test,2023-01-25 10:00:00,PLINE300,"",4232710,SC1000,dilien72,31199/30079
2023-01-25 08:00:00,test,2023-01-25 10:00:00,PLINE300,"",4232711,TR1000,dilien72,31199/30079
2023-01-25 08:30:00,APC wafers,2023-01-25 09:30:00,PLINE300,"",4234686,H6300_2,scharn75,31199/01877
2023-01-25 08:30:00,DSA,2023-01-25 11:00:00,PLINE300,"",4235187,PROVISION2E,verstr99,31199/00650
2023-01-25 08:30:00,ER_Use,2023-01-25 09:00:00,PLINE300,"",4235019,KLA2925,her70,31199/01680
2023-01-25 08:30:00,R,2023-01-25 10:00:00,PLINE300,"",4235103,HITACHI5000,kim94,31199/01680
2023-01-25 08:30:00,test,2023-01-25 09:00:00,PLINE300,"",4235240,SCD100,dilien72,31199/30079
2023-01-25 09:00:00,100nm deposition AlCu deposition,2023-01-25 11:30:00,PLINE200,CH4,4235188,ENDURA1,vlanck26,97401/02108
2023-01-25 09:00:00,100nm deposition AlCu deposition,2023-01-25 11:30:00,PLINE200,LP1,4235189,ENDURA1,vlanck26,97401/02108
2023-01-25 09:00:00,300kV,2023-01-25 11:00:00,PLINE300,"",4235001,TECNAIF30,richardo,42199/00160
2023-01-25 09:00:00,Data check,2023-01-25 11:00:00,PLINE300,SN,4234642,EP5,baskar86,31199/01565
2023-01-25 09:00:00,dogbone,2023-01-25 11:30:00,PLINE200,"",4235117,LASERDEBOND,jslabbe,31012/00013
2023-01-25 09:00:00,DSA,2023-01-25 11:00:00,PLINE300,"",4234259,H6300,vanbel53,31199/00650
2023-01-25 09:00:00,euv test,2023-01-25 10:30:00,PLINE200,"",4234431,TELACT8_750,pollenti,31199/01851
2023-01-25 09:00:00,euv test,2023-01-25 10:30:00,PLINE200,"",4234432,ASM750,pollenti,31199/01851
2023-01-25 09:00:00,Recipe creation,2023-01-25 11:00:00,PLINE300,"",4233520,KLA2925,moet12,32102/01048
2023-01-25 09:00:00,SiGe etch develop,2023-01-25 16:00:00,PLINE300,LP1,4234184,TEL_LEAGA,puttar77,32005/01675
2023-01-25 09:00:00,SiGe etch develop,2023-01-25 16:00:00,PLINE300,PM5,4234185,TEL_LEAGA,puttar77,32005/01675
2023-01-25 09:00:00,SOC,2023-01-25 10:00:00,PLINE300,"",4235277,TR2000,dauend87,98601/00962
2023-01-25 09:00:00,test,2023-01-25 10:00:00,PLINE300,"",4233391,TR3300,dilien72,31199/30079
2023-01-25 09:00:00,with or without PL,2023-01-25 17:00:00,PLINE300,"",4234964,HYBRID_BONDER,kennes63,31012/01084
2023-01-25 09:30:00,AHM deposition,2023-01-25 11:00:00,PLINE300,LP1,4234419,EXTREME_2,gullo50,37013/01883
2023-01-25 09:30:00,AHM deposition,2023-01-25 11:00:00,PLINE300,PM1,4234420,EXTREME_2,gullo50,37013/01883
2023-01-25 09:30:00,devinp,2023-01-25 10:00:00,PLINE300,"",4235327,NX3DM,nong52,36003/01224
2023-01-25 09:30:00,meas,2023-01-25 11:00:00,PLINE300,"",4234683,H6300_2,kovale23,31199/01878
2023-01-25 09:30:00,recipe setup,2023-01-25 12:00:00,PLINE300,LP1,4235325,CIRCL,lieben52,36003/36503
2023-01-25 09:30:00,recipe setup,2023-01-25 12:00:00,PLINE300,PM3,4235326,CIRCL,lieben52,36003/36503
2023-01-25 09:30:00,test,2023-01-25 10:00:00,PLINE300,"",4233818,SC3400,dilien72,31199/30079
2023-01-25 09:30:00,test,2023-01-25 10:00:00,PLINE300,"",4233819,TR3400,dilien72,31199/30079
2023-01-25 09:30:00,To process Illuminator wafers,2023-01-25 11:30:00,PLINE200,PM3,4235278,SPTS_OMEGA,palomb58,36004/01224
2023-01-25 10:00:00,cdsem,2023-01-25 11:00:00,PLINE300,"",4234796,HITACHI5000,mingar54,31199/00653
2023-01-25 10:00:00,DOE test on RC1,2023-01-25 11:30:00,PLINE300,LP1,4235195,EAGLE12,kimura50,39423/01224
2023-01-25 10:00:00,DOE test on RC1,2023-01-25 11:30:00,PLINE300,LP2,4235196,EAGLE12,kimura50,39423/01224
2023-01-25 10:00:00,DOE test on RC1,2023-01-25 11:30:00,PLINE300,PM1,4235197,EAGLE12,kimura50,39423/01224
2023-01-25 10:00:00,Etch,2023-01-25 11:00:00,PLINE300,LP1,4235294,TEL_TACTRAS3,paolil45,31199/01988
2023-01-25 10:00:00,Etch,2023-01-25 11:00:00,PLINE300,PM6,4235295,TEL_TACTRAS3,paolil45,31199/01988
2023-01-25 10:00:00,III-V,2023-01-25 14:00:00,PLINE200,"",4234401,HRXRD,alcott43,32414/01368
2023-01-25 10:00:00,Inpria,2023-01-25 12:00:00,PLINE300,"",4233365,TR3300,choudr12,31199/31247
2023-01-25 10:00:00,Inpria,2023-01-25 15:00:00,PLINE300,"",4234215,FTIR_2,castel93,31199/31247
2023-01-25 10:00:00,Inspection,2023-01-25 12:00:00,PLINE300,PM,4235128,EDR7100,johnsu91,31199/02273
2023-01-25 10:00:00,job,2023-01-25 12:00:00,PLINE300,"",4235087,ARCHER700,mingar54,38199/02270
2023-01-25 10:00:00,making samples,2023-01-25 11:00:00,PLINE300,"",4233689,SC3400,genjim61,31199/02273
2023-01-25 10:00:00,making samples,2023-01-25 11:00:00,PLINE300,"",4233690,TR3400,genjim61,31199/02273
2023-01-25 10:00:00,NbTiN trilayers,2023-01-26 00:00:00,PLINE300,CH1_MC,4234295,ENDURA_5,perezl56,43900/02205
2023-01-25 10:00:00,NbTiN trilayers,2023-01-26 00:00:00,PLINE300,CH2_MC,4234296,ENDURA_5,perezl56,43900/02205
2023-01-25 10:00:00,NbTiN trilayers,2023-01-26 00:00:00,PLINE300,CHE,4234297,ENDURA_5,perezl56,43900/02205
2023-01-25 10:00:00,NbTiN trilayers,2023-01-26 00:00:00,PLINE300,LP1,4234298,ENDURA_5,perezl56,43900/02205
2023-01-25 10:00:00,pwec,2023-01-25 11:00:00,PLINE300,"",4234736,SC2000,vandeney,31199/01920
2023-01-25 10:00:00,pwec,2023-01-25 11:00:00,PLINE300,"",4234737,TR2000,vandeney,31199/01920
2023-01-25 10:00:00,sem,2023-01-25 12:00:00,PLINE300,"",4234127,SEMVISION,beirnaer,32299/00013
2023-01-25 10:30:00,AE216026,2023-01-25 15:00:00,PLINE300,LP3,4234661,CELLESTA,annama94,32005/01084
2023-01-25 10:30:00,AE216026,2023-01-25 15:00:00,PLINE300,LP4,4234662,CELLESTA,annama94,32005/01084
2023-01-25 10:30:00,AE216026,2023-01-25 15:00:00,PLINE300,SM2_1,4234663,CELLESTA,annama94,32005/01084
2023-01-25 10:30:00,AE216026,2023-01-25 15:00:00,PLINE300,SM2_3,4234664,CELLESTA,annama94,32005/01084
2023-01-25 10:30:00,devinp,2023-01-25 12:00:00,PLINE300,"",4235328,NXWAFER,nong52,36003/01224
2023-01-25 10:30:00,SiO2 low temperature deposition,2023-01-25 15:00:00,PLINE300,LP1,4233763,EXCEL_1,martel37,37013/01883
2023-01-25 10:30:00,SiO2 low temperature deposition,2023-01-25 15:00:00,PLINE300,PM3,4233764,EXCEL_1,martel37,37013/01883
2023-01-25 10:30:00,strip test,2023-01-25 12:00:00,PLINE300,LP2,4235224,LAM_E6,goossen,31299/31900
2023-01-25 10:30:00,strip test,2023-01-25 12:00:00,PLINE300,PM2,4235225,LAM_E6,goossen,31299/31900
2023-01-25 10:30:00,strip test,2023-01-25 12:00:00,PLINE300,PM4,4235226,LAM_E6,goossen,31299/31900
2023-01-25 10:30:00,Table B RR tests,2023-01-25 12:30:00,PLINE300,LP1,4235173,F_REX300X_1,kvdsmis,36026/01221
2023-01-25 10:30:00,Table B RR tests,2023-01-25 12:30:00,PLINE300,LP2,4235174,F_REX300X_1,kvdsmis,36026/01221
2023-01-25 10:30:00,Table B RR tests,2023-01-25 12:30:00,PLINE300,NOVA,4235175,F_REX300X_1,kvdsmis,36026/01221
2023-01-25 10:30:00,Table B RR tests,2023-01-25 12:30:00,PLINE300,PM_B,4235176,F_REX300X_1,kvdsmis,36026/01221
2023-01-25 11:00:00,coupons,2023-01-25 12:00:00,PLINE300,LP1,4235129,LAM_E6,renaud15,31299/01861
2023-01-25 11:00:00,coupons,2023-01-25 12:00:00,PLINE300,PM1,4235130,LAM_E6,renaud15,31299/01861
2023-01-25 11:00:00,etch process,2023-01-25 14:00:00,PLINE300,LP1,4234897,TEL_TACTRAS3,dauend87,98601/00962
2023-01-25 11:00:00,etch process,2023-01-25 14:00:00,PLINE300,PM6,4234898,TEL_TACTRAS3,dauend87,98601/00962
2023-01-25 11:00:00,lam work,2023-01-25 13:00:00,PLINE300,"",4234261,HITACHI5000,haider15,31199/01617
2023-01-25 11:00:00,MHM,2023-01-25 11:30:00,PLINE300,LP1,4235345,LAM_E5_2,kampit73,31199/01680
2023-01-25 11:00:00,MHM,2023-01-25 11:30:00,PLINE300,PM1,4235346,LAM_E5_2,kampit73,31199/01680
2023-01-25 11:00:00,private,2023-01-25 12:00:00,PLINE300,"",4235262,H6300,fukumu91,31199/02019
2023-01-25 11:00:00,sec,2023-01-25 12:00:00,PLINE300,"",4235097,KLA2925,nonaka89,31007/30076
2023-01-25 11:00:00,SN,2023-01-25 12:00:00,PLINE300,SN,4234674,EP5,blanco74,31199/01880
2023-01-25 11:00:00,Test CM,2023-01-25 12:00:00,PLINE300,"",4233797,OPTIMA,geenen44,36004/01225
2023-01-25 12:00:00,bake cust wafer,2023-01-25 12:30:00,PLINE300,LP1,4235292,LAM_E5_2,zaid49,31199/01918
2023-01-25 12:00:00,bake cust wafer,2023-01-25 12:30:00,PLINE300,PM2,4235293,LAM_E5_2,zaid49,31199/01918
2023-01-25 12:00:00,CD measurement,2023-01-25 14:00:00,PLINE300,"",4235045,H6300,takaha90,31199/01988
2023-01-25 12:00:00,Check defects,2023-01-25 12:30:00,PLINE300,"",4234428,TR3300,kohyam95,31199/01983
2023-01-25 12:00:00,measure,2023-01-25 13:00:00,PLINE300,"",4235281,KLA2925,drent34,31199/01988
2023-01-25 12:00:00,measure 10 wafers,2023-01-25 13:00:00,PLINE300,"",4235626,SCD100,su63,30990/02249
2023-01-25 12:00:00,Recipe creation,2023-01-25 13:00:00,PLINE200,"",4235416,CAMTEK,moet12,98000/14072
2023-01-25 12:00:00,Si surface inspection,2023-01-25 13:00:00,PLINE300,"",4235365,SP5,knaepen,30990/02249
2023-01-25 12:00:00,test,2023-01-25 14:00:00,PLINE300,"",4234377,H5000_2,dilien72,31199/30079
2023-01-25 12:00:00,TEST  CM,2023-01-25 13:00:00,PLINE300,"",4235388,QUANTUMXP,geenen44,36004/01225
2023-01-25 12:30:00,New SPC Recipe optimization,2023-01-25 13:00:00,PLINE300,LP2,4234792,NOKOTA,mudige97,31399/31519
2023-01-25 12:30:00,New SPC Recipe optimization,2023-01-25 13:00:00,PLINE300,P1L2,4234793,NOKOTA,mudige97,31399/31519
2023-01-25 12:30:00,tdc,2023-01-25 15:00:00,PLINE300,SN,4235034,EP5,kissoo12,31199/01755
2023-01-25 13:00:00,AL210794/10,2023-01-25 14:00:00,PLINE200,"",4235227,SAM300,chen70,38199/01132
2023-01-25 13:00:00,Bscord2prd,2023-01-25 14:00:00,PLINE300,ATM,4235144,SEZ304_2,dubey63,30990/02250
2023-01-25 13:00:00,Bscord2prd,2023-01-25 14:00:00,PLINE300,SM1,4235145,SEZ304_2,dubey63,30990/02250
2023-01-25 13:00:00,Bscord2prd,2023-01-25 14:00:00,PLINE300,SM2,4235146,SEZ304_2,dubey63,30990/02250
2023-01-25 13:00:00,Bscord2prd,2023-01-25 14:00:00,PLINE300,SM3,4235147,SEZ304_2,dubey63,30990/02250
2023-01-25 13:00:00,Cu CMP alignment marker- EP fail,2023-01-25 19:00:00,PLINE300,H1,4235118,REFLEXION_2,ceulem72,31199/01960
2023-01-25 13:00:00,Cu CMP alignment marker- EP fail,2023-01-25 19:00:00,PLINE300,H2,4235119,REFLEXION_2,ceulem72,31199/01960
2023-01-25 13:00:00,Cu CMP alignment marker- EP fail,2023-01-25 19:00:00,PLINE300,H3,4235120,REFLEXION_2,ceulem72,31199/01960
2023-01-25 13:00:00,Cu CMP alignment marker- EP fail,2023-01-25 19:00:00,PLINE300,H4,4235121,REFLEXION_2,ceulem72,31199/01960
2023-01-25 13:00:00,Cu CMP alignment marker- EP fail,2023-01-25 19:00:00,PLINE300,LP1,4235122,REFLEXION_2,ceulem72,31199/01960
2023-01-25 13:00:00,Cu CMP alignment marker- EP fail,2023-01-25 19:00:00,PLINE300,LP2,4235123,REFLEXION_2,ceulem72,31199/01960
2023-01-25 13:00:00,Cu CMP alignment marker- EP fail,2023-01-25 19:00:00,PLINE300,PM1,4235124,REFLEXION_2,ceulem72,31199/01960
