Begin,Description,End,FACILITY,IIO_Res_id,Modules,Tool,User_id,WBS
2023-01-11 09:30:00,200 mm tapeframe,2023-01-11 11:00:00,PLINE200,1660,"",LASERDEBOND,coulso66,44286/44542
2023-01-11 09:30:00,coupon etching,2023-01-11 11:00:00,PLINE300,2015,LP1;PM6,TEL_TACTRAS3,paolil45,31199/01988
2023-01-11 10:00:00,Coupin work,2023-01-11 11:00:00,PLINE300,2086,LP1;PM5,LAM_E6,canvel12,98500/01936
2023-01-11 10:00:00,JSR Private,2023-01-11 11:00:00,PLINE200,1705,"",TELACT8_750,krishn87,31199/01513
2023-01-11 10:00:00,making samples,2023-01-11 11:00:00,PLINE300,1329,"",SC3400,genjim61,31199/02273
2023-01-11 10:00:00,making samples,2023-01-11 11:00:00,PLINE300,1433,"",TR3400,genjim61,31199/02273
2023-01-11 10:00:00,recipe creation,2023-01-11 11:00:00,PLINE300,833,"",KLA2925,moet12,32299/00352
2023-01-11 10:00:00,Si,2023-01-11 11:00:00,PLINE300,391,"",SCD100,netsou48,30990/32063
2023-01-11 09:00:00,To carry out SPC on MH300,2023-01-11 11:30:00,PLINE300,341,"",MH300,dara85,36003/01221
2023-01-11 10:30:00,Bscord2prd,2023-01-11 11:30:00,PLINE300,2304,ATM;SM1;SM2;SM3,SEZ304_2,dubey63,30990/02250
2023-01-10 17:30:00,Use,2023-01-11 12:00:00,PLINE300,585,"",ARCHER700,gronhe29,31199/01920
2023-01-11 08:00:00,TOK bonding,2023-01-11 12:00:00,PLINE200,1815,"",BONDER_200,thomas82,44042/49500
2023-01-11 09:00:00,manual measurement,2023-01-11 12:00:00,PLINE300,463,"",NX3DM,moussa,31199/01918
2023-01-11 10:00:00,iLIME 20221215-131818-fujimo16,2023-01-11 12:00:00,PLINE300,682,"",JVX7300M,tielens,32499/38006
2023-01-11 10:00:00,sem,2023-01-11 12:00:00,PLINE300,902,"",SEMVISION,beirnaer,32299/00013
2023-01-11 10:30:00,DFR,2023-01-11 12:00:00,PLINE200,1779,"",AP300,eswara57,37037/01949
2023-01-11 10:30:00,MAZO Binaries w/ O3,2023-01-11 12:00:00,PLINE300,647,"",2830ZT,pavel13,31499/01284
2023-01-11 11:00:00,DSA,2023-01-11 12:00:00,PLINE300,804,"",KLA2925,verstr99,31199/00650
2023-01-11 11:00:00,Inpria,2023-01-11 12:00:00,PLINE300,1303,"",SC3400,castel93,31199/01706
2023-01-11 11:00:00,Inpria,2023-01-11 12:00:00,PLINE300,1450,"",TR3400,castel93,31199/01706
2023-01-11 08:30:00,p,2023-01-11 12:30:00,PLINE300,1901,LP1;LP2;LP3;PM1,EXTREME_2,goovae19,31199/01918
2023-01-11 10:30:00,devinp,2023-01-11 12:30:00,PLINE300,2043,LP1;LP2;PM4;LP3;PM2;PM3;PM1,CIRCL,janard53,32102/01048
2023-01-11 11:00:00,DFR,2023-01-11 12:30:00,PLINE200,1752,"",ACT12_MTM,eswara57,37037/01949
2023-01-11 11:00:00,i,2023-01-11 12:30:00,PLINE300,216,"",NOVA200_2,redants,98300/01618
2023-01-11 11:00:00,IGZO project devolpment,2023-01-11 12:30:00,PLINE300,2317,LP4;PM5,LAM_E6,li17,38199/01284
2023-01-11 09:00:00,AMMLDF22_1 D02-D07,2023-01-11 13:00:00,PLINE300,466,"",PROVISION2E,beggia74,31199/00653
2023-01-11 10:00:00,FIB,2023-01-11 13:00:00,PLINE300,1155,"",HELIOS450,impagn97,42199/00160
2023-01-11 10:00:00,Use,2023-01-11 13:00:00,PLINE300,1024,"",HITACHI5000,gronhe29,31199/01920
2023-01-11 11:00:00,APC,2023-01-11 13:00:00,PLINE300,1246,"",H6300_2,das89,31199/02287
2023-01-11 11:00:00,Coupon,2023-01-11 13:00:00,PLINE300,613,"",FTIR_2,arvind29,31199/02271
2023-01-11 12:00:00,MAZO Binaries w/ O3,2023-01-11 13:00:00,PLINE300,727,"",F5_SCD,pavel13,31499/01284
2023-01-11 12:00:00,recipe creation,2023-01-11 13:00:00,PLINE300,834,"",KLA2925,moet12,32299/00352
2023-01-11 12:00:00,Measurement,2023-01-11 13:30:00,PLINE300,1564,"",H6300,nafus,31199/02273
2023-01-11 12:00:00,Si,2023-01-11 13:30:00,PLINE300,320,"",JVX7300M,khazak83,30990/01658
2023-01-11 06:00:00,lots on expinp,2023-01-11 14:00:00,PLINE300,2142,LP1;H1;PM2;PM3;PM1,REFLEXION_2,raymaek,31399/00039
2023-01-11 06:30:00,tem prep,2023-01-11 14:00:00,PLINE300,1101,"",HELIOS_G5,han27,42199/00160
2023-01-11 09:00:00,cure wpr,2023-01-11 14:00:00,PLINE200,1785,"",BLUE_M_BCB,jslabbe,32299/00013
2023-01-11 11:00:00,ADI,2023-01-11 14:00:00,PLINE300,1611,"",H6300,huang72,31199/01617
2023-01-11 12:00:00,SALELE,2023-01-11 14:00:00,PLINE300,1599,"",H6300,blanco74,31199/01889
2023-01-11 12:00:00,devinp,2023-01-11 14:30:00,PLINE300,257,"",NX3DM,nong52,36003/01224
2023-01-11 14:00:00,MHM,2023-01-11 14:30:00,PLINE300,1957,LP1;PM1,LAM_E5_2,kampit73,31199/01680
2023-01-11 14:00:00,Sumitomo,2023-01-11 14:30:00,PLINE300,1313,"",SC3400,oguma46,31199/30092
2023-01-11 14:00:00,Sumitomo,2023-01-11 14:30:00,PLINE300,1467,"",TR3400,oguma46,31199/30092
2023-01-11 10:00:00,Inpria,2023-01-11 15:00:00,PLINE300,848,"",TR3300,choudr12;giorda12;wouter51,31199/31247
2023-01-11 10:00:00,test TEOS after repair,2023-01-11 15:00:00,PLINE300,2057,LP1;PM1,VERSALIS,belov93,32099/01506
2023-01-11 11:00:00,MX2,2023-01-11 15:00:00,PLINE200,1846,"",TEMP_BONDER,ghosh40,98500/01852
2023-01-11 12:30:00,Logic/SRAM WP5 APC,2023-01-11 15:00:00,PLINE300,2473,PM,EP5,schoof76,31199/01057
2023-01-11 13:00:00,Light Training;Light Traing,2023-01-11 15:00:00,PLINE300,786,"",KLA2925,peters25,31199/02273
2023-01-11 13:00:00,test,2023-01-11 15:00:00,PLINE300,159,"",H6300_2,furuka28,31199/01514
2023-01-11 13:00:00,test Y10 probes,2023-01-11 15:00:00,PLINE300,363,"",MH300,talmel16,31499/02047
2023-01-11 13:00:00,X-section SEM,2023-01-11 15:00:00,PLINE200,1621,"",NOVA200,stokhof,30990/02249
2023-01-11 14:00:00,sem,2023-01-11 15:00:00,PLINE300,903,"",SEMVISION,dvriendt,32299/00013
2023-01-11 14:30:00,making samples,2023-01-11 15:00:00,PLINE300,1275,"",SC3400,genjim61,98601/00962
2023-01-11 14:30:00,making samples,2023-01-11 15:00:00,PLINE300,1386,"",TR3400,genjim61,98601/00962
2023-01-11 09:30:00,APC;Run Queeu Jeff recipe,2023-01-11 15:30:00,PLINE300,2267,SN,EP5,schelc12;schoof76,31199/01057
2023-01-11 12:30:00,sem nil,2023-01-11 15:30:00,PLINE300,284,"",NOVA200_2,willegem,97401/01743
2023-01-11 14:00:00,recipe creation,2023-01-11 15:30:00,PLINE200,1802,"",CAMTEK,moet12,37004/01459
2023-01-11 14:00:00,zero mark test,2023-01-11 15:30:00,PLINE300,657,"",TR1000,dhave,32099/01506
2023-01-11 14:00:00,zero mark test,2023-01-11 15:30:00,PLINE300,659,"",SC1000,dhave,32099/01506
2023-01-11 10:00:00,ws2,2023-01-11 16:00:00,PLINE300,1144,"",TECNAIF30,koylan92,42199/00160
2023-01-11 13:00:00,R,2023-01-11 16:00:00,PLINE300,1050,"",HITACHI5000,hillen84,31199/01680
2023-01-11 14:00:00,APC,2023-01-11 16:00:00,PLINE300,1592,"",H6300,das89,31199/02287
2023-01-11 14:00:00,ATR,2023-01-11 16:00:00,PLINE300,763,"",FTIR_2,altins93,41604/01961
2023-01-11 15:00:00,Pline use,2023-01-11 16:00:00,PLINE300,311,"",SP3,verhoevj,36003/36503
2023-01-11 15:30:00,test,2023-01-11 16:00:00,PLINE300,1870,LP1;PM3,VERSALIS,goossen,31299/31900
2023-01-11 15:30:00,Dummy Oxide wafer etch,2023-01-11 16:30:00,PLINE300,1971,LP1;PM1,LAM_E6,kundu94,31299/00881
2023-01-11 09:00:00,PtCr alloys annealed,2023-01-11 17:00:00,PLINE200,1701,"",EV11,jansse23,31499/00432
2023-01-11 10:00:00,Manual MOKE 20p50,2023-01-11 17:00:00,PLINE300,706,"",POLARKERR_2,talmel16,38199/01593
2023-01-11 13:00:00,Wafer thinning development,2023-01-11 17:00:00,PLINE300,2351,PM_R1;LP3,DVPRIME_1,lai86,32299/00588
2023-01-11 14:30:00,Standard 120 min UVO clean,2023-01-11 17:00:00,PLINE200,1738,"",UVO,lefevr14,37004/01459
2023-01-11 15:00:00,AT335454,2023-01-11 17:00:00,PLINE300,648,"",2830ZT,mandal97,31499/01284
2023-01-11 15:00:00,coat,2023-01-11 17:00:00,PLINE300,876,"",TR3300,kato15,31199/30117
2023-01-11 15:00:00,inspection,2023-01-11 17:00:00,PLINE300,979,"",SEMVISION,dusar,37037/02119
2023-01-11 15:00:00,TEL,2023-01-11 17:00:00,PLINE300,1330,"",SC3400,xiang38,31199/02273
2023-01-11 15:00:00,TEL,2023-01-11 17:00:00,PLINE300,1434,"",TR3400,xiang38,31199/02273
2023-01-11 15:30:00,Measurement,2023-01-11 17:00:00,PLINE300,662,"",SC2000,dhave,32099/01506
2023-01-11 15:30:00,sem nil,2023-01-11 17:00:00,PLINE200,1645,"",NOVA200,willegem,97401/01743
2023-01-11 13:30:00,Direct bonding in Lvl5 6' chuck,2023-01-11 17:30:00,PLINE200,1854,"",BONDER_200,segers56,97401/02110
2023-01-11 17:00:00,coat,2023-01-11 17:30:00,PLINE300,2399,TOPL;BOTL,TRDUOS,kato15,31199/30117
2023-01-11 10:00:00,KLA ZETA SAT measurements,2023-01-11 18:00:00,PLINE300,359,"",ZETA,tuncaa41,36003/02120
2023-01-11 15:00:00,C1301 bonding,2023-01-11 18:00:00,PLINE200,1810,"",TEMP_BONDER,jedidi64,31012/01084
2023-01-11 15:00:00,with Jelle,2023-01-11 18:00:00,PLINE300,467,"",PROVISION2E,beggia74,31199/00653
2023-01-11 15:30:00,APC,2023-01-11 18:00:00,PLINE300,2336,SN,EP5,hasan30,31199/01876
2023-01-11 16:00:00,i,2023-01-11 18:00:00,PLINE300,1600,"",H6300,raymae79,98601/01062
2023-01-11 17:00:00,APC,2023-01-11 18:00:00,PLINE300,1350,"",SC3400,bekaert,31199/00979
2023-01-11 17:00:00,APC,2023-01-11 18:00:00,PLINE300,1447,"",TR3400,bekaert,31199/00979
2023-01-11 17:00:00,JSR,2023-01-11 18:00:00,PLINE300,477,"",ALERIS,thomas96,31199/01513
2023-01-11 09:00:00,TK10 processing,2023-01-11 18:30:00,PLINE300,2345,CPC11;LP4;MPC5;LP3,DNS_5,decost63,98601/01062
2023-01-11 15:00:00,Wafer processing,2023-01-11 18:30:00,PLINE300,2312,PM6;LP3,TEL_TACTRAS2,feurpr61,31199/02273
2023-01-11 15:30:00,gate etch,2023-01-11 18:30:00,PLINE300,2213,LP2;PM4,LAM_E5,dupuy21,31299/01904
2023-01-11 17:00:00,sem,2023-01-11 18:30:00,PLINE300,904,"",SEMVISION,dvriendt,32299/00013
2023-01-11 17:30:00,FF,2023-01-11 18:30:00,PLINE300,2400,TOPL,TRDUOS,singh36,31199/31074
2023-01-11 12:00:00,i;INPRIA,2023-01-11 19:00:00,PLINE300,525,"",H5000_2,doise23;choudr12,31199/31247
2023-01-11 15:00:00,Inpria,2023-01-11 19:00:00,PLINE300,809,"",KLA2925,doise23,31199/31247
2023-01-11 15:00:00,mea,2023-01-11 19:00:00,PLINE300,1230,"",H6300_2,xiang38,31199/02273
2023-01-11 16:00:00,Use,2023-01-11 19:00:00,PLINE300,1025,"",HITACHI5000,gronhe29,31199/01920
2023-01-11 16:30:00,Acetate films,2023-01-11 19:00:00,PLINE300,628,"",FTIR_2,zapiai81,44999/01997
2023-01-11 17:30:00,FF,2023-01-11 19:00:00,PLINE300,2377,BOTL,TRDUOS,singh36,31199/31074
2023-01-11 17:00:00,Wafer processing,2023-01-11 19:30:00,PLINE300,1942,LP1;LP2;PM6,TEL_TACTRAS3,feurpr61,31199/02273
2023-01-11 08:00:00,SUSS on-site,2023-01-11 20:00:00,PLINE300,753,"",HYBRID_BONDER,kennes63,36671/01900
2023-01-11 14:00:00,cross section,2023-01-11 20:00:00,PLINE300,1156,"",HELIOS450,carola29,42199/00160
2023-01-11 18:00:00,exposure,2023-01-11 20:00:00,PLINE300,1298,"",SC3400,kato15,31199/30117
2023-01-11 18:00:00,exposure,2023-01-11 20:00:00,PLINE300,1409,"",TR3400,kato15,31199/30117
2023-01-11 18:00:00,fd,2023-01-11 20:00:00,PLINE300,2268,SN,EP5,schoof76,31199/01057
2023-01-11 18:30:00,i,2023-01-11 20:00:00,PLINE300,944,"",SEMVISION,engelen,43001/43193
2023-01-11 19:00:00,coat,2023-01-11 20:00:00,PLINE300,518,"",TR2000,kato15,31199/30117
2023-01-11 10:00:00,tem;tem analyses,2023-01-11 22:00:00,PLINE300,1125,"",TITAN,faviap;agati92,42199/00160
2023-01-11 16:30:00,devinp,2023-01-11 22:00:00,PLINE300,258,"",NX3DM,vbelle62,36003/01224
2023-01-11 09:00:00,AE212330/1,2023-01-11 23:00:00,PLINE300,2035,LP1;LP2;CH2_MC;CH3;CHE,ENDURA_5,devul,31499/02251
2023-01-11 17:00:00,pellicle,2023-01-12 00:00:00,PLINE300,427,"",YS250,bekaert,31199/00979
2023-01-11 21:00:00,eP5,2023-01-12 00:00:00,PLINE300,2478,PM,EP5,delorm67,31199/01754
2023-01-11 23:00:00,HOWS Wafer Stage Sensor clean,2023-01-12 00:00:00,PLINE300,1363,"",SC3400,stopa,31199/31811
2023-01-11 23:00:00,HOWS Wafer Stage Sensor clean,2023-01-12 00:00:00,PLINE300,1417,"",TR3400,stopa,31199/31811
2023-01-12 00:00:00,test,2023-01-12 01:00:00,PLINE300,101,"",TR3300,vleerb85,31199/30079
2023-01-11 09:00:00,tst,2023-01-12 04:00:00,PLINE300,167,"",YS375,truffert,31199/01570
2023-01-11 12:00:00,scrjdp,2023-01-12 04:00:00,PLINE300,632,"",ARCHER700,vanderey,31199/31191
2023-01-11 07:00:00,BID13 - 4 samples;Meting;/,2023-01-12 05:00:00,PLINE300,491,"",EBEAM300,veenae54;vandeney,31199/00653
2023-01-12 01:00:00,hold,2023-01-12 05:00:00,PLINE300,1006,"",HITACHI5000,alaertsw,31199/00653
2023-01-11 10:30:00,WS2 MOCVD R&D,2023-01-12 07:00:00,PLINE300,641,"",EPSILON3200,groven85,31499/00880
2023-01-11 22:30:00,'-;TEM spec prep,2023-01-12 07:00:00,PLINE300,1102,"",HELIOS_G5,pauluss;nalinm87,42199/00160
2023-01-12 07:00:00,DFR,2023-01-12 07:30:00,PLINE200,1745,"",ACT12_MTM,eswara57,37004/37141
2023-01-11 18:00:00,Use,2023-01-12 08:00:00,PLINE300,1508,"",H6300,zidan45,31199/01988
2023-01-12 06:00:00,i,2023-01-12 08:00:00,PLINE300,945,"",SEMVISION,redants,43001/43193
2023-01-12 06:00:00,test,2023-01-12 08:00:00,PLINE300,2443,PM,EDR7100,vleerb85,31199/30079
2023-01-11 17:00:00,Tb PtMn,2023-01-12 09:00:00,PLINE200,1696,"",EV11,chen66,31499/02180
2023-01-12 08:00:00,spc check,2023-01-12 09:00:00,PLINE300,342,"",F5_SCD,jagalu79,30990/02250
2023-01-12 08:00:00,test,2023-01-12 09:00:00,PLINE300,1974,LP1;LP2;PM4;LP3;PM2;PM3;PM1,CIRCL,cochet,32299/00013
2023-01-12 08:30:00,test,2023-01-12 09:00:00,PLINE300,2,"",SCD100,cloost23,31199/30079
2023-01-12 07:00:00,DFR,2023-01-12 09:30:00,PLINE200,1780,"",AP300,eswara57,32299/31838
2023-01-12 06:00:00,Andrea,2023-01-12 10:00:00,PLINE300,254,"",HELIOS460,mander15,39320/36502
2023-01-12 06:30:00,x sem,2023-01-12 10:00:00,PLINE300,670,"",SU8000,vdbroecn,31199/01655
2023-01-12 07:00:00,AL201052/2;i,2023-01-12 10:00:00,PLINE300,235,"",HELIOS1200,demoniei;vrancken,37092/02172
2023-01-12 08:00:00,sem,2023-01-12 10:00:00,PLINE300,905,"",SEMVISION,beirnaer,32299/00013
2023-01-12 08:00:00,test,2023-01-12 10:00:00,PLINE300,25,"",SC1000,cloost23,31199/30079
2023-01-12 08:00:00,test,2023-01-12 10:00:00,PLINE300,76,"",TR1000,cloost23,31199/30079
2023-01-12 09:00:00,devinp,2023-01-12 10:00:00,PLINE300,2049,LP1;LP2;PM4;LP3;PM2;PM3;PM1,CIRCL,janard53,39424/36503
2023-01-12 09:00:00,Pline use,2023-01-12 10:00:00,PLINE300,312,"",SP3,verhoevj,36003/36503
2023-01-12 08:00:00,coupon tests,2023-01-12 10:30:00,PLINE300,2222,LP2;PM1,LAM_E6,dcosters,38199/01952
2023-01-12 09:30:00,METPASS CD check,2023-01-12 10:30:00,PLINE200,1654,"",AP300,tseng69,36056/01224
2023-01-12 10:00:00,MHM,2023-01-12 10:30:00,PLINE300,886,"",TR3300,kampit73,31199/01680
2023-01-12 10:00:00,xrd,2023-01-12 10:30:00,PLINE300,339,"",JVX7300M,pena,98601/01847
2023-01-12 08:00:00,LS measurement;proc dev,2023-01-12 11:00:00,PLINE300,1565,"",H6300,genjim61;ramane56,31199/02273
2023-01-12 09:00:00,recipe,2023-01-12 11:00:00,PLINE300,820,"",KLA2925,schollw,31199/01513
2023-01-12 09:30:00,test,2023-01-12 11:00:00,PLINE200,1808,"",NOVA200,vranckee,98300/01618
2023-01-12 10:00:00,BSD,2023-01-12 11:00:00,PLINE300,222,"",NOVA200_2,cochet,32299/00013
2023-01-12 10:00:00,"Si, SiO2",2023-01-12 11:00:00,PLINE300,389,"",SPECTRA10K,netsou48,30990/32063
2023-01-12 10:00:00,spc check,2023-01-12 11:00:00,PLINE300,343,"",F5_SCD,jagalu79,30990/02250
2023-01-12 10:00:00,recipe,2023-01-12 11:30:00,PLINE300,2482,PM,EDR7100,tamadd54,31199/01880
2023-01-12 10:30:00,Coupons,2023-01-12 11:30:00,PLINE300,2196,LP2;PM3,LAM_E5,vallat65,31299/02062
2023-01-12 08:00:00,mea,2023-01-12 12:00:00,PLINE300,1231,"",H6300_2,xiang38,31199/02273
2023-01-12 09:00:00,develop,2023-01-12 12:00:00,PLINE300,259,"",NX3DM,nong52,36003/01224
2023-01-12 09:00:00,TDMAHF SOAK,2023-01-12 12:00:00,PLINE300,2174,LP2;PM2,XP4_2,liang13,30990/32063
2023-01-12 10:00:00,Acrylate film measurements,2023-01-12 12:00:00,PLINE300,629,"",FTIR_2,zapiai81,44999/01997
2023-01-12 10:00:00,devinp,2023-01-12 12:00:00,PLINE300,978,"",SEMVISION,janard53,37092/02174
2023-01-12 10:00:00,Etch,2023-01-12 12:00:00,PLINE300,2016,LP1;PM6,TEL_TACTRAS3,paolil45,31199/01988
2023-01-12 10:30:00,Inpria,2023-01-12 12:00:00,PLINE300,849,"",TR3300,choudr12,31199/31247
2023-01-12 11:00:00,JSR Private,2023-01-12 12:00:00,PLINE200,1706,"",TELACT8_750,krishn87,31199/01513
2023-01-12 11:00:00,recipe dummy run,2023-01-12 12:00:00,PLINE300,2204,LP2;MPC21,DNS_9,lai86,32005/00737
2023-01-12 11:00:00,rework lot on hold,2023-01-12 12:00:00,PLINE300,2131,LP1;PM4,LAM_E6,goossen,31299/31900
2023-01-12 09:00:00,emar,2023-01-12 12:30:00,PLINE300,668,"",SC2000,canga29,31199/01617
2023-01-12 10:00:00,Handof tuning CH4,2023-01-12 12:30:00,PLINE200,1857,LP1;CH4,ENDURA_BAR,bermej14,39422/01221
2023-01-12 10:00:00,special zero,2023-01-12 12:30:00,PLINE300,658,"",TR1000,dhave,32099/01506
2023-01-12 10:00:00,special zero,2023-01-12 12:30:00,PLINE300,660,"",SC1000,dhave,32099/01506
2023-01-12 12:00:00,measure particle,2023-01-12 12:30:00,PLINE300,599,"",SP5,negreira,31199/02273
2023-01-12 08:30:00,tem prep,2023-01-12 13:00:00,PLINE300,1103,"",HELIOS_G5,han27,42199/00160
2023-01-12 09:00:00,Max height test for coupons,2023-01-12 13:00:00,PLINE300,2127,LP1;LP2;LP4;PM6;LP3,LAM_E6_2,bezard78,31199/02272
2023-01-12 10:00:00,Use,2023-01-12 13:00:00,PLINE300,1026,"",HITACHI5000,gronhe29,31199/01920
2023-01-12 11:00:00,AX219744 D08,2023-01-12 13:00:00,PLINE300,468,"",PROVISION2E,beggia74,31199/00653
2023-01-12 12:00:00,Measurement,2023-01-12 13:00:00,PLINE300,638,"",SP3,sebai,32399/30027
2023-01-12 09:00:00,DFR,2023-01-12 13:30:00,PLINE200,1746,"",ACT12_MTM,eswara57,37004/37141
2023-01-12 06:00:00,lots on expinp,2023-01-12 14:00:00,PLINE300,2143,LP1;H1;PM2;PM3;PM1,REFLEXION_2,raymaek,31399/00039
2023-01-12 09:30:00,Processing SPC manually,2023-01-12 14:00:00,PLINE300,2149,LP1;PM2,EXTREME_2,gomezg80,39424/01903
2023-01-12 10:00:00,check,2023-01-12 14:00:00,PLINE300,728,"",HRP340,nolmans,37093/02178
2023-01-12 10:30:00,Hard axis loop intermag,2023-01-12 14:00:00,PLINE200,1666,"",EV11,benchr63,31499/02041
2023-01-12 12:00:00,test,2023-01-12 14:00:00,PLINE300,9,"",H5000_2,cloost23,31199/30079
2023-01-12 12:00:00,test,2023-01-12 14:00:00,PLINE300,160,"",H6300_2,furuka28,31199/01514
2023-01-12 12:00:00,Wafer processing,2023-01-12 14:00:00,PLINE300,2313,PM6;LP3,TEL_TACTRAS2,feurpr61,31199/02273
2023-01-12 13:00:00,Inpria,2023-01-12 14:00:00,PLINE300,985,"",HITACHI5000,deschepp,31199/31247
2023-01-12 13:00:00,LS measurement,2023-01-12 14:00:00,PLINE300,1566,"",H6300,genjim61,31199/02273
2023-01-12 13:00:00,Private use,2023-01-12 14:00:00,PLINE300,458,"",ALERIS,oguma46,31199/30092
2023-01-12 12:30:00,measure zero litho,2023-01-12 14:30:00,PLINE300,663,"",SC2000,dhave,32099/01506
2023-01-12 13:30:00,ALO WG RFPD,2023-01-12 14:30:00,PLINE200,1856,LP1;PM1,DOM_FEOL,vecchio,43008/02210
2023-01-12 09:00:00,TMAHfor haze wafer production,2023-01-12 15:00:00,PLINE300,2159,LP1;SM2,DNS_4,sebai,32399/30027
2023-01-12 10:00:00,glass perminex glass bonding,2023-01-12 15:00:00,PLINE200,1853,"",BONDER_200,arnett70,44999/01882
2023-01-12 11:00:00,CNT pellicle,2023-01-12 15:00:00,PLINE300,428,"",YS250,bekaert,31199/00979
2023-01-12 11:00:00,test,2023-01-12 15:00:00,PLINE300,134,"",KLA2925,furuka28,31199/01514
2023-01-12 13:00:00,20p50 MOKE,2023-01-12 15:00:00,PLINE300,707,"",POLARKERR_2,talmel16,38199/01593
2023-01-12 13:30:00,Xsem,2023-01-12 15:00:00,PLINE300,276,"",NOVA200_2,maes72,98300/14175
2023-01-12 14:00:00,rax,2023-01-12 15:00:00,PLINE300,557,"",SC1950,kim69,31199/31147
2023-01-12 14:00:00,rax,2023-01-12 15:00:00,PLINE300,2286,BOTL,TR1950,kim69,31199/31147
2023-01-12 14:00:00,sem,2023-01-12 15:00:00,PLINE300,906,"",SEMVISION,dvriendt,32299/00013
2023-01-12 09:30:00,film development,2023-01-12 15:30:00,PLINE300,2352,LP3;PM1,EXTREME_2,gullo50,31199/01918
2023-01-12 14:30:00,Xsem,2023-01-12 15:30:00,PLINE200,1623,"",NOVA200,vais,97700/01345
2023-01-12 13:00:00,JSR Private,2023-01-12 16:00:00,PLINE300,2398,TOPL;BOTL,TRDUOS,krishn87,31199/01513
2023-01-12 14:00:00,Inpria,2023-01-12 16:00:00,PLINE300,497,"",SC1000,wouter51,31199/01706
2023-01-12 14:00:00,Inpria,2023-01-12 16:00:00,PLINE300,511,"",TR1000,wouter51,31199/01706
2023-01-12 14:00:00,Meas,2023-01-12 16:00:00,PLINE300,1487,"",H6300,dauend87,98601/00962
2023-01-12 14:00:00,MHM,2023-01-12 16:00:00,PLINE300,547,"",SU8000,kampit73,31199/01680
2023-01-12 14:00:00,SIGMA2,2023-01-12 16:00:00,PLINE300,1063,"",HITACHI5000,mingar54,38199/02270
2023-01-12 15:00:00,Pline use,2023-01-12 16:00:00,PLINE300,313,"",SP3,verhoevj,36003/36503
2023-01-12 15:00:00,Private use,2023-01-12 16:00:00,PLINE300,459,"",ALERIS,oguma46,31199/30092
2023-01-12 15:30:00,cross section,2023-01-12 16:00:00,PLINE200,1825,"",XL30_CF,wodarz95,97406/01185
2023-01-12 15:30:00,test,2023-01-12 16:00:00,PLINE300,1871,LP1;PM3,VERSALIS,goossen,31299/31900
2023-01-12 15:00:00,Check queue images,2023-01-12 16:30:00,PLINE300,2269,SN,EP5,schoof76,31199/01057
2023-01-12 15:30:00,FW D09-11 develop,2023-01-12 16:30:00,PLINE300,2074,LP1;PM6,LAM_E6_2,li99,38199/01715
2023-01-12 16:00:00,coating for embedded microbump,2023-01-12 16:30:00,PLINE300,755,"",TRPROAP,noda11,31012/01649
2023-01-12 09:30:00,Prio lot,2023-01-12 17:00:00,PLINE200,1850,"",300MM_DICER,schoofs,32299/02016
2023-01-12 13:00:00,BTO,2023-01-12 17:00:00,PLINE200,1674,"",HRXRD,barysh74,98300/02072
2023-01-12 13:00:00,Inspection;Review,2023-01-12 17:00:00,PLINE300,2455,PM,EDR7100,johnsu91;peters25,31199/02273
2023-01-12 13:00:00,OE debug,2023-01-12 17:00:00,PLINE300,2214,LP2;PM3,LAM_E5,elotel43;dupuy21,31299/01904
2023-01-12 13:30:00,T/M tuning on DCM3,2023-01-12 17:00:00,PLINE300,2152,LP1;LP2;DCM3;LP4;LP3,XP8,kimura50,39423/01224
2023-01-12 14:00:00,OPC,2023-01-12 17:00:00,PLINE300,1191,"",H6300_2,tan25,31199/00653
2023-01-12 15:30:00,Thin Films,2023-01-12 17:00:00,PLINE300,210,"",NOVA200_2,lopezb41,97406/01185
2023-01-12 16:00:00,i,2023-01-12 17:00:00,PLINE300,1601,"",H6300,raymae79,98601/01062
2023-01-12 16:00:00,SAW partitioning,2023-01-12 17:00:00,PLINE300,2008,LP1;LP2;PM4;PM5,LAM_E6,monter30,32299/00588
2023-01-12 09:30:00,fowlp,2023-01-12 17:30:00,PLINE200,1649,"",40NT,kennes63,31012/01084
2023-01-12 10:00:00,low O2 flows,2023-01-12 17:30:00,PLINE300,2123,LP1;CH4_MC;CHE,ENDURA_5,dekkers,38199/01284
2023-01-12 09:00:00,KLA ZETA SAT measurements;KLA ZIR module SAT test,2023-01-12 18:00:00,PLINE300,360,"",ZETA,tuncaa41,36003/02120
2023-01-12 09:00:00,TMA PM2,2023-01-12 18:00:00,PLINE300,2230,LP2;LL2,POLYGON8300,cottd,31499/00881
2023-01-12 14:00:00,AX219744 D08,2023-01-12 18:00:00,PLINE300,469,"",PROVISION2E,beggia74,31199/00653
2023-01-12 15:00:00,PWEC3,2023-01-12 18:00:00,PLINE300,797,"",KLA2925,sah32,31199/01920
2023-01-12 17:00:00,DSA,2023-01-12 18:00:00,PLINE300,1550,"",H6300,hillen84,31199/01680
2023-01-12 17:00:00,JSR,2023-01-12 18:00:00,PLINE300,478,"",ALERIS,thomas96,31199/01513
2023-01-12 17:00:00,Meas,2023-01-12 18:00:00,PLINE300,673,"",H5000_2,delvaux,32299/00355
2023-01-12 17:00:00,P230044,2023-01-12 18:00:00,PLINE200,1759,"",CS4800,moelants,97401/01775
