Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,FACILITY,IIO_Duration,IIO_User_id,Modules,Tool,WBS
2023-01-12 06:30:00,1,x sem,2023-01-12 12:05:59,4.3425,vdbroecn,PLINE300,3.5,vdbroecn,"",SU8000,31199/01655
2023-01-12 06:31:39,,"",2023-01-12 10:02:10,3.508611111111111,rutkow29,PLINE300,,"","",HELIOS1200_2,39320/36502
2023-01-12 06:32:46,,"",2023-01-12 07:55:14,1.3744444444444444,raymaek,PLINE300,,"","",REFLEXION,38199/01907
2023-01-12 07:00:00,,DFR,2023-01-12 07:30:00,,"",PLINE200,0.5,eswara57,"",ACT12_MTM,37004/37141
2023-01-12 07:00:00,,DFR,2023-01-12 09:30:00,,"",PLINE200,2.5,eswara57,"",AP300,32299/31838
2023-01-12 07:00:00,10,AL201052/2;i,2023-01-12 10:23:01,3.1725,demoniei;vrancken,PLINE300,3,demoniei;vrancken,"",HELIOS1200,37092/02172
2023-01-12 07:58:12,0,coupon tests,2023-01-12 10:52:37,2.9069444444444446,dcosters,PLINE300,2.5,dcosters,LP2;PM1,LAM_E6,38199/01952
2023-01-12 08:00:00,,LS measurement;proc dev,2023-01-12 11:00:00,,"",PLINE300,3,genjim61;ramane56,"",H6300,31199/02273
2023-01-12 08:00:00,,mea,2023-01-12 12:00:00,,"",PLINE300,4,xiang38,"",H6300_2,31199/02273
2023-01-12 08:00:00,,sem,2023-01-12 10:00:00,,"",PLINE300,2,beirnaer,"",SEMVISION,32299/00013
2023-01-12 08:00:00,,spc check,2023-01-12 09:00:00,,"",PLINE300,1,jagalu79,"",F5_SCD,30990/02250
2023-01-12 08:00:00,,SUSS on-site,2023-01-12 20:00:00,,"",PLINE300,12,kennes63,"",HYBRID_BONDER,36671/01900
2023-01-12 08:00:00,0,test,2023-01-12 09:00:00,0.44333333333333336,cochet,PLINE300,1,cochet,LP1;LP2;PM4;LP3;PM2;PM3;PM1,CIRCL,32299/00013
2023-01-12 08:00:00,4,test,2023-01-12 10:01:07,1.9152777777777779,cloost23,PLINE300,2,cloost23,"",SC1000,31199/30079
2023-01-12 08:00:00,4,test,2023-01-12 10:01:54,1.931111111111111,cloost23,PLINE300,2,cloost23,"",TR1000,31199/30079
2023-01-12 08:30:00,,TEM prep,2023-01-12 13:00:00,,"",PLINE300,4.5,han27,"",HELIOS_G5,42199/00160
2023-01-12 08:30:00,,test,2023-01-12 09:00:00,,"",PLINE300,0.5,cloost23,"",SCD100,31199/30079
2023-01-12 09:00:00,,develop,2023-01-12 12:00:00,,"",PLINE300,3,nong52,"",NX3DM,36003/01224
2023-01-12 09:00:00,,DEVINP,2023-01-12 10:00:00,,"",PLINE300,1,janard53,LP1;LP2;PM4;LP3;PM2;PM3;PM1,CIRCL,39424/36503
2023-01-12 09:00:00,,emar,2023-01-12 12:30:00,,"",PLINE300,3.5,canga29,"",SC2000,31199/01617
2023-01-12 09:00:00,,KLA ZETA SAT measurements;KLA ZIR module SAT test,2023-01-12 18:00:00,,"",PLINE300,9,tuncaa41,"",ZETA,36003/02120
2023-01-12 09:00:00,,Max height test for coupons,2023-01-12 13:00:00,,"",PLINE300,4,bezard78,LP1;LP2;LP4;PM6;LP3,LAM_E6_2,31199/02272
2023-01-12 09:00:00,,PLINE USE,2023-01-12 10:00:00,,"",PLINE300,1,verhoevj,"",SP3,36003/36503
2023-01-12 09:00:00,,recipe,2023-01-12 11:00:00,,"",PLINE300,2,schollw,"",KLA2925,31199/01513
2023-01-12 09:00:00,,TDMAHF SOAK,2023-01-12 12:00:00,,"",PLINE300,3,liang13,LP2;PM2,XP4_2,30990/32063
2023-01-12 09:00:00,,TMAHfor haze wafer production,2023-01-12 15:00:00,,"",PLINE300,6,sebai,LP1;SM2,DNS_4,32399/30027
2023-01-12 09:00:00,0,DFR,2023-01-12 13:30:00,1.5141666666666667,cooman32,PLINE200,4.5,eswara57,"",ACT12_MTM,37004/37141
2023-01-12 09:00:00,0,Ru etch,2023-01-12 19:00:00,2.2480555555555557,locoroto,PLINE200,10,locoroto,LP1;PM1,DOM_BEOL_CU,44999/01997
2023-01-12 09:00:00,0,TMA PM2,2023-01-12 22:18:54,10.387222222222222,cottd,PLINE300,9,cottd,LP2;LL2,POLYGON8300,31499/00881
2023-01-12 09:30:00,,film development,2023-01-12 15:30:00,,"",PLINE300,6,gullo50,LP3;PM1,EXTREME_2,31199/01918
2023-01-12 09:30:00,,fowlp,2023-01-12 17:30:00,,"",PLINE200,8,kennes63,"",40NT,31012/01084
2023-01-12 09:30:00,,METPASS CD check,2023-01-12 10:30:00,,"",PLINE200,1,tseng69,"",AP300,36056/01224
2023-01-12 09:30:00,,Prio lot,2023-01-12 17:00:00,,"",PLINE200,7.5,schoofs,"",300MM_DICER,32299/02016
2023-01-12 09:30:00,,test,2023-01-12 11:00:00,,"",PLINE200,1.5,vranckee,"",NOVA200,98300/01618
2023-01-12 09:30:00,,tst,2023-01-12 22:00:00,,"",PLINE300,12.5,truffert,"",YS375,31199/01570
2023-01-12 09:30:00,0,Processing SPC manually,2023-01-12 14:00:00,3.153888888888889,gomezg80,PLINE300,4.5,gomezg80,LP1;PM2,EXTREME_2,39424/01903
2023-01-12 10:00:00,,Acrylate film measurements,2023-01-12 12:00:00,,"",PLINE300,2,zapiai81,"",FTIR_2,44999/01997
2023-01-12 10:00:00,,BSD,2023-01-12 11:00:00,,"",PLINE300,1,cochet,"",NOVA200_2,32299/00013
2023-01-12 10:00:00,,check,2023-01-12 14:00:00,,"",PLINE300,4,nolmans,"",HRP340,37093/02178
2023-01-12 10:00:00,,glass perminex glass bonding,2023-01-12 15:00:00,,"",PLINE200,5,arnett70,"",BONDER_200,44999/01882
2023-01-12 10:00:00,,Handof tuning CH4,2023-01-12 12:30:00,,"",PLINE200,2.5,bermej14,LP1;CH4,ENDURA_BAR,39422/01221
2023-01-12 10:00:00,,MHM,2023-01-12 10:30:00,,"",PLINE300,0.5,kampit73,"",TR3300,31199/01680
2023-01-12 10:00:00,,recipe,2023-01-12 11:30:00,,"",PLINE300,1.5,tamadd54,PM,EDR7100,31199/01880
2023-01-12 10:00:00,,spc check,2023-01-12 11:00:00,,"",PLINE300,1,jagalu79,"",F5_SCD,30990/02250
2023-01-12 10:00:00,,special zero,2023-01-12 12:30:00,,"",PLINE300,2.5,dhave,"",SC1000,32099/01506
2023-01-12 10:00:00,,special zero,2023-01-12 12:30:00,,"",PLINE300,2.5,dhave,"",TR1000,32099/01506
2023-01-12 10:00:00,,TEM;200kV;200,2023-01-12 22:00:00,,"",PLINE300,12,impagn97;richardo;carola29,"",TITAN,42199/00160
2023-01-12 10:00:00,,Use,2023-01-12 13:00:00,,"",PLINE300,3,gronhe29,"",HITACHI5000,31199/01920
2023-01-12 10:00:00,0,DEVINP,2023-01-12 12:00:00,0.8966666666666666,janard53,PLINE300,2,janard53,"",SEMVISION,37092/02174
2023-01-12 10:00:00,0,low O2 flows,2023-01-12 22:47:28,12.778888888888888,dekkers,PLINE300,7.5,dekkers,LP1;CH4_MC;CHE,ENDURA_5,38199/01284
2023-01-12 10:00:00,0,"Si, SiO2",2023-01-12 11:54:40,1.6697222222222223,hsingy35,PLINE300,1,netsou48,"",SPECTRA10K,30990/32063
2023-01-12 10:00:00,0,xrd,2023-01-12 10:30:00,0.4147222222222222,pena,PLINE300,0.5,pena,"",JVX7300M,98601/01847
2023-01-12 10:00:00,4,Etch,2023-01-12 15:47:20,5.7780555555555555,paolil45,PLINE300,2,paolil45,LP1;PM6,TEL_TACTRAS3,31199/01988
2023-01-12 10:14:24,,"",2023-01-12 13:48:34,3.5694444444444446,seidelf,PLINE300,,"","",HELIOS1200_2,39320/36502
2023-01-12 10:30:00,,Hard axis loop intermag,2023-01-12 14:00:00,,"",PLINE200,3.5,benchr63,"",EV11,31499/02041
2023-01-12 10:30:00,,INPRIA,2023-01-12 12:00:00,,"",PLINE300,1.5,choudr12,"",TR3300,31199/31247
2023-01-12 10:30:00,2,COUPONS,2023-01-12 11:30:00,0.6472222222222223,vallat65,PLINE300,1,vallat65,LP2;PM3,LAM_E5,31299/02062
2023-01-12 10:57:17,,"",2023-01-12 14:16:39,3.3227777777777776,rutkow29,PLINE300,,"","",VERIOS,39320/36502
2023-01-12 11:00:00,,AX219744 D08,2023-01-12 13:00:00,,"",PLINE300,2,beggia74,"",PROVISION2E,31199/00653
2023-01-12 11:00:00,,CNT pellicle,2023-01-12 15:00:00,,"",PLINE300,4,bekaert,"",YS250,31199/00979
2023-01-12 11:00:00,,JSR Private,2023-01-12 12:00:00,,"",PLINE200,1,krishn87,"",TELACT8_750,31199/01513
2023-01-12 11:00:00,,recipe dummy run,2023-01-12 12:00:00,,"",PLINE300,1,lai86,LP2;MPC21,DNS_9,32005/00737
2023-01-12 11:00:00,,rework lot on hold,2023-01-12 12:00:00,,"",PLINE300,1,goossen,LP1;PM4,LAM_E6,31299/31900
2023-01-12 11:00:00,,test,2023-01-12 15:00:00,,"",PLINE300,4,furuka28,"",KLA2925,31199/01514
2023-01-12 11:55:34,1,Measurement,2023-01-12 13:00:00,0.6936111111111111,sebai,PLINE300,1,sebai,"",SP3,32399/30027
2023-01-12 12:00:00,,test,2023-01-12 14:00:00,,"",PLINE300,2,furuka28,"",H6300_2,31199/01514
2023-01-12 12:00:00,0,measure particle,2023-01-12 12:40:11,0.31416666666666665,negreira,PLINE300,0.5,negreira,"",SP5,31199/02273
2023-01-12 12:00:00,0,test,2023-01-12 14:04:32,1.993611111111111,cloost23,PLINE300,2,cloost23,"",H5000_2,31199/30079
2023-01-12 12:00:00,2,Wafer processing,2023-01-12 14:00:00,1.843611111111111,feurpr61,PLINE300,2,feurpr61,PM6;LP3,TEL_TACTRAS2,31199/02273
2023-01-12 12:12:56,,"",2023-01-12 13:44:36,1.5277777777777777,maes72,PLINE300,,"","",SEMVISION,43001/43193
2023-01-12 12:30:00,,measure zero litho,2023-01-12 14:30:00,,"",PLINE300,2,dhave,"",SC2000,32099/01506
2023-01-12 13:00:00,,20p50 MOKE,2023-01-12 15:00:00,,"",PLINE300,2,talmel16,"",POLARKERR_2,38199/01593
2023-01-12 13:00:00,,BTO,2023-01-12 17:00:00,,"",PLINE200,4,barysh74,"",HRXRD,98300/02072
2023-01-12 13:00:00,,FF,2023-01-12 22:00:00,,"",PLINE300,9,singh36,"",GS1000,31199/31074
2023-01-12 13:00:00,,INPRIA,2023-01-12 14:00:00,,"",PLINE300,1,deschepp,"",HITACHI5000,31199/31247
2023-01-12 13:00:00,,Inspection;Review,2023-01-12 17:00:00,,"",PLINE300,4,johnsu91;peters25,PM,EDR7100,31199/02273
2023-01-12 13:00:00,,JSR Private,2023-01-12 16:00:00,,"",PLINE300,3,krishn87,TOPL;BOTL,TRDUOS,31199/01513
2023-01-12 13:00:00,,LS measurement,2023-01-12 14:00:00,,"",PLINE300,1,genjim61,"",H6300,31199/02273
2023-01-12 13:00:00,,Private use,2023-01-12 14:00:00,,"",PLINE300,1,oguma46,"",ALERIS,31199/30092
2023-01-12 13:00:00,1,OE debug;blanket,2023-01-12 20:15:25,4.665555555555556,dupuy21,PLINE300,7,elotel43;dupuy21,LP2;PM3;PM4;LP3,LAM_E5,31299/01904
2023-01-12 13:11:50,0,T/M tuning on DCM3,2023-01-12 17:00:00,2.906111111111111,kimura50,PLINE300,3.5,kimura50,LP1;LP2;DCM3;LP4;LP3,XP8,39423/01224
2023-01-12 13:20:48,,"",2023-01-12 14:13:16,0.8744444444444445,elotel43,PLINE300,,"","",LAM_E5,31299/01904
2023-01-12 13:30:00,,ALO WG RFPD,2023-01-12 14:30:00,,"",PLINE200,1,vecchio,LP1;PM1,DOM_FEOL,43008/02210
2023-01-12 13:30:00,,Xsem,2023-01-12 15:00:00,,"",PLINE300,1.5,maes72,"",NOVA200_2,98300/14175
2023-01-12 14:00:00,,AX219744 D08,2023-01-12 18:00:00,,"",PLINE300,4,beggia74,"",PROVISION2E,31199/00653
2023-01-12 14:00:00,,cross section;tem sample prep,2023-01-12 22:00:00,,"",PLINE300,8,carola29;agati92,"",HELIOS450,42199/00160
2023-01-12 14:00:00,,INPRIA,2023-01-12 16:00:00,,"",PLINE300,2,wouter51,"",TR1000,31199/01706
2023-01-12 14:00:00,,meas,2023-01-12 16:00:00,,"",PLINE300,2,dauend87,"",H6300,98601/00962
2023-01-12 14:00:00,,MHM,2023-01-12 16:00:00,,"",PLINE300,2,kampit73,"",SU8000,31199/01680
2023-01-12 14:00:00,,OPC,2023-01-12 17:00:00,,"",PLINE300,3,tan25,"",H6300_2,31199/00653
2023-01-12 14:00:00,,rax,2023-01-12 15:00:00,,"",PLINE300,1,kim69,"",SC1950,31199/31147
2023-01-12 14:00:00,,rax,2023-01-12 15:00:00,,"",PLINE300,1,kim69,BOTL,TR1950,31199/31147
2023-01-12 14:00:00,,sem,2023-01-12 15:00:00,,"",PLINE300,1,dvriendt,"",SEMVISION,32299/00013
2023-01-12 14:00:00,,SIGMA2,2023-01-12 16:00:00,,"",PLINE300,2,mingar54,"",HITACHI5000,38199/02270
2023-01-12 14:00:00,0,INPRIA,2023-01-12 16:48:53,2.332222222222222,hofman72,PLINE300,2,wouter51,"",SC1000,31199/01706
2023-01-12 14:13:19,,"",2023-01-12 17:23:15,3.1655555555555557,martin29,PLINE300,,"","",METRIOS,42199/00160
2023-01-12 14:30:00,,Xsem,2023-01-12 15:30:00,,"",PLINE200,1,vais,"",NOVA200,97700/01345
2023-01-12 14:49:57,,"",2023-01-12 22:18:35,7.477222222222222,koryto87,PLINE300,,"","",EXSOLVE,42199/00160
2023-01-12 15:00:00,,Check queue images,2023-01-12 16:30:00,,"",PLINE300,1.5,schoof76,SN,EP5,31199/01057
2023-01-12 15:00:00,,PLINE USE,2023-01-12 16:00:00,,"",PLINE300,1,verhoevj,"",SP3,36003/36503
2023-01-12 15:00:00,,Private use,2023-01-12 16:00:00,,"",PLINE300,1,oguma46,"",ALERIS,31199/30092
2023-01-12 15:00:00,,PWEC3,2023-01-12 18:00:00,,"",PLINE300,3,sah32,"",KLA2925,31199/01920
2023-01-12 15:03:55,,"",2023-01-12 17:27:03,2.3855555555555554,vrebos45,PLINE300,,"","",VERIOS,39320/36502
2023-01-12 15:20:46,1,FW D09-11 develop,2023-01-12 16:50:59,1.503611111111111,li99,PLINE300,1,li99,LP1;PM6,LAM_E6_2,38199/01715
2023-01-12 15:30:00,,cross section,2023-01-12 16:00:00,,"",PLINE200,0.5,wodarz95,"",XL30_CF,97406/01185
2023-01-12 15:30:00,,DEVINP,2023-01-13 00:00:00,,"",PLINE300,8.5,vbelle62,"",NX3DM,36003/01224
2023-01-12 15:30:00,,test,2023-01-12 16:00:00,,"",PLINE300,0.5,goossen,LP1;PM3,VERSALIS,31299/31900
2023-01-12 15:30:00,1,Thin Films,2023-01-12 17:00:00,0.4286111111111111,lopezb41,PLINE300,1.5,lopezb41,"",NOVA200_2,97406/01185
2023-01-12 16:00:00,,coating for embedded microbump,2023-01-12 16:30:00,,"",PLINE300,0.5,noda11,"",TRPROAP,31012/01649
2023-01-12 16:00:00,,i,2023-01-12 17:00:00,,"",PLINE300,1,raymae79,"",H6300,98601/01062
2023-01-12 16:00:00,0,SAW partitioning,2023-01-12 17:10:14,1.1030555555555555,monter30,PLINE300,1,monter30,LP1;LP2;PM4;PM5,LAM_E6,32299/00588
2023-01-12 16:30:00,,P230044,2023-01-12 19:00:00,,"",PLINE200,2.5,moelants,"",ASM1100,97401/01775
2023-01-12 16:51:41,0,JSR,2023-01-12 18:03:23,1.195,thomas96,PLINE300,1,thomas96,"",ALERIS,31199/01513
2023-01-12 17:00:00,,DSA,2023-01-12 18:00:00,,"",PLINE300,1,hillen84,"",H6300,31199/01680
2023-01-12 17:00:00,,meas,2023-01-12 18:00:00,,"",PLINE300,1,delvaux,"",H5000_2,32299/00355
2023-01-12 17:00:00,,measurement patterned ZEP,2023-01-12 18:30:00,,"",PLINE300,1.5,mafakh75,"",NOVA200_2,06999/01979
2023-01-12 17:00:00,,P230044,2023-01-12 18:00:00,,"",PLINE200,1,moelants,"",CS4800,97401/01775
2023-01-12 17:00:00,,sem,2023-01-12 18:30:00,,"",PLINE300,1.5,dvriendt,"",SEMVISION,32299/00013
2023-01-12 17:00:00,,SPC TF + Particle experiment,2023-01-12 22:00:00,,"",PLINE200,5,hulsd,"",DEBOND_CLEANER,36671/01221
2023-01-12 17:00:00,,Tb PtMn,2023-01-13 09:00:00,,"",PLINE200,16,chen66,"",EV11,31499/02180
2023-01-12 17:00:00,5,JSR,2023-01-12 19:00:00,0.8883333333333333,lecocq91,PLINE300,2,perrem78,"",SC1000,31199/30079
2023-01-12 17:00:00,5,JSR,2023-01-12 19:00:00,0.8902777777777777,lecocq91,PLINE300,2,perrem78,"",TR1000,31199/30079
2023-01-12 17:30:00,,Combinatorial IGZO,2023-01-13 00:00:00,,"",PLINE300,6.5,dekkers,LP1;CH4_MC;CHE,ENDURA_5,31499/01284
2023-01-12 17:46:22,,"",2023-01-12 21:03:46,3.29,lookma25,PLINE300,,"","",METRIOS,39320/36502
2023-01-12 18:00:00,,CNT pellicle,2023-01-13 00:00:00,,"",PLINE300,6,bekaert,"",YS250,31199/00979
2023-01-12 18:00:00,,R,2023-01-12 18:30:00,,"",PLINE300,0.5,hillen84,"",KLA2925,31199/01680
2023-01-12 18:00:00,,test,2023-01-12 22:00:00,,"",PLINE300,4,furuka28,"",H6300,31199/01514
2023-01-12 18:00:00,0,meas,2023-01-13 01:44:58,2.593611111111111,schrauw,PLINE300,6,kato15,"",H5000_2,31199/30117
2023-01-12 18:01:37,7,i,2023-01-12 20:06:41,2.0844444444444443,engelen,PLINE300,1.5,engelen,"",SEMVISION,43001/43193
2023-01-12 18:24:37,,"",2023-01-12 21:32:35,3.1327777777777777,vrebos45,PLINE300,,"","",HELIOS1200_2,39320/36502
2023-01-12 19:00:00,,CFET SPacer Option7 trial,2023-01-12 20:00:00,,"",PLINE300,1,choudh58,LP2;PM1,LAM_E6,38199/01951
2023-01-12 19:00:00,,long measurement,2023-01-12 21:00:00,,"",PLINE300,2,fallic50,"",ALERIS,31199/01988
2023-01-12 19:30:00,,P230044,2023-01-12 21:30:00,,"",PLINE200,2,moelants,"",CS4800,97401/01775
2023-01-12 19:34:34,,"",2023-01-12 21:29:04,1.9083333333333334,derudd92,PLINE300,,"","",VERIOS,39320/36502
2023-01-12 20:00:00,,meas,2023-01-13 00:00:00,,"",PLINE300,4,kato15,"",HITACHI5000,31199/31074
2023-01-12 21:00:00,,Private use,2023-01-13 00:00:00,,"",PLINE300,3,oguma46,"",TR3300,31199/30092
2023-01-12 22:00:00,,h,2023-01-13 10:00:00,,"",PLINE300,12,kondo25,"",GS1000,31199/01179
2023-01-12 22:00:00,,LS measurement,2023-01-13 08:00:00,,"",PLINE300,10,genjim61,"",H6300,31199/02273
2023-01-12 22:00:00,,TEM spec prep,2023-01-13 01:00:00,,"",PLINE300,3,nalinm87,"",HELIOS_G5,42199/00160
2023-01-12 22:19:51,,"",2023-01-13 00:30:36,2.1791666666666667,decler36,PLINE300,,"","",HELIOS1200_2,39320/36502
2023-01-12 23:48:25,,"",2023-01-13 01:02:43,1.2383333333333333,claeseng,PLINE300,,"","",MC600I,37093/02178
2023-01-13 00:00:00,,hold,2023-01-13 06:00:00,,"",PLINE300,6,alaertsw,"",HITACHI5000,31199/00653
2023-01-13 00:00:00,,test,2023-01-13 02:00:00,,"",PLINE300,2,vleerb85,"",SC1000,31199/30079
2023-01-13 00:00:00,,test,2023-01-13 02:00:00,,"",PLINE300,2,vleerb85,"",TR1000,31199/30079
2023-01-13 00:40:27,,"",2023-01-13 02:11:29,1.5172222222222222,decler36,PLINE300,,"","",SEMVISION,39320/36502
2023-01-13 01:00:00,,200 kV,2023-01-13 05:00:00,,"",PLINE300,4,nalinm87,"",TITAN,42199/00160
2023-01-13 01:27:06,,"",2023-01-13 05:39:48,4.211666666666667,dutrow20,PLINE300,,"","",HELIOS1200_2,39320/36502
2023-01-13 06:00:00,,pline werk,2023-01-13 10:00:00,,"",PLINE300,4,caluwaer,"",SU8000,31699/00055
2023-01-13 06:00:00,,TSV photonics Project,2023-01-13 11:00:00,,"",PLINE200,5,kyaw73,LP2;PLATEN1;PLATEN2;PLATEN3,MIRRA_3,36026/01224
2023-01-13 06:00:00,,Use,2023-01-13 09:00:00,,"",PLINE300,3,gronhe29,"",HITACHI5000,31199/01920
2023-01-13 06:00:00,0,glass wafer,2023-01-13 09:00:00,1.9272222222222222,raymaek,PLINE300,3,raymaek,LP1;LP2;PM2;PM3;PM1,REFLEXION_4,37037/01743
2023-01-13 06:00:00,8,i,2023-01-13 08:00:00,0.6625,redants,PLINE300,2,redants,"",SEMVISION,43001/43193
2023-01-13 06:30:00,,W2W bonding overlay,2023-01-13 08:00:00,,"",PLINE200,1.5,ameghn57,"",TEMP_BONDER,36671/01224
2023-01-13 06:33:00,,"",2023-01-13 09:18:37,2.7602777777777776,sainch77,PLINE300,,"","",VERIOS,39320/36502
2023-01-13 06:35:06,,"",2023-01-13 08:02:56,1.4638888888888888,moller,PLINE300,,"","",HELIOS1200_2,39320/36502
2023-01-13 06:58:51,0,PR22.0284,2023-01-13 11:30:00,3.506111111111111,bangel19,PLINE200,4.5,bangel19,LP1;LP2;CH3;CH4,ELECTRA_CU,39422/01224
2023-01-13 07:00:00,,TEM prep,2023-01-13 15:00:00,,"",PLINE300,8,han27,"",HELIOS450,42199/00160
2023-01-13 07:00:00,0,3_C730_DualT1107_CG,2023-01-13 10:28:26,3.453333333333333,cuypers,PLINE200,2.5,cuypers,"",GRINDER,32099/01084
2023-01-13 07:00:00,0,3_C730_T1107_30_PRE and POST,2023-01-13 11:06:11,4.0744444444444445,cuypers,PLINE200,2.5,cuypers,"",ISIS,32099/01084
2023-01-13 07:30:00,1,DEVINP,2023-01-13 10:00:00,1.2066666666666668,janard53,PLINE200,2.5,janard53,"",KLA2351,37004/01945
2023-01-13 07:55:38,0,AE227405/D19-D22 on SCD100,2023-01-13 09:00:00,0.9213888888888889,rondas,PLINE300,1,rondas,"",SCD100,32499/32513
2023-01-13 08:00:00,,ASM deposition;IMEC demo;Post demo SPC,2023-01-13 16:30:00,,"",PLINE300,8.5,chang92,LP2,XP4_2,30990/32063
2023-01-13 08:00:00,,i,2023-01-13 10:00:00,,"",PLINE300,2,brus,"",HELIOS1200,37092/02172
2023-01-13 08:00:00,,PD,2023-01-13 09:00:00,,"",PLINE300,1,ramane56,"",H6300_2,31199/02273
2023-01-13 08:00:00,,Rejesh ADI,2023-01-13 09:00:00,,"",PLINE300,1,demand38,"",H6300,31199/31021
2023-01-13 08:00:00,6,test,2023-01-13 10:00:00,1.3719444444444444,maessc90,PLINE300,2,cloost23,"",SC1000,31199/30079
2023-01-13 08:00:00,6,test,2023-01-13 10:00:00,1.3836111111111111,maessc90,PLINE300,2,cloost23,"",TR1000,31199/30079
2023-01-13 08:18:44,,"",2023-01-13 10:23:06,2.0727777777777776,wellens,PLINE300,,"","",ENDURA_2,32299/01899
2023-01-13 08:29:10,0,Xsem,2023-01-13 10:13:40,1.7416666666666667,maes72,PLINE300,1.5,maes72,"",NOVA200_2,98300/14175
2023-01-13 08:30:00,,tem;tem analyses,2023-01-13 22:00:00,,"",PLINE300,13.5,faviap;agati92,"",TITAN,42199/00160
2023-01-13 08:30:00,,Zeon,2023-01-13 10:00:00,,"",PLINE300,1.5,akihid10,BOTL,TRDUOS,31007/30121
2023-01-13 08:53:01,5,sem,2023-01-13 11:00:00,1.9866666666666666,beirnaer,PLINE300,2,beirnaer,"",SEMVISION,32299/00013
2023-01-13 08:59:28,0,"Lange processtijden, optimalisat",2023-01-13 17:00:00,4.222222222222222,kenens78,PLINE300,8,kenens78,LP1;LP2;H1,REFLEXION_4,98850/02081
2023-01-13 09:00:00,,cod2w,2023-01-13 14:00:00,,"",PLINE300,5,kennes63,"",HYBRID_BONDER,31012/01084
2023-01-13 09:00:00,,Gate etch,2023-01-13 12:00:00,,"",PLINE300,3,dupuy21,LP2;PM5,LAM_E5,38199/37834
2023-01-13 09:00:00,,i,2023-01-13 10:00:00,,"",PLINE300,1,raymae79,"",HITACHI5000,31199/01918
2023-01-13 09:00:00,,i,2023-01-13 11:00:00,,"",PLINE300,2,raymae79,"",H6300,38199/37862
2023-01-13 09:00:00,,meas;SIPP,2023-01-13 16:00:00,,"",PLINE300,7,baerts,"",H6300_2,31199/00653
2023-01-13 09:00:00,,Private use,2023-01-13 10:00:00,,"",PLINE300,1,oguma46,"",ALERIS,31199/30092
2023-01-13 09:00:00,,recipe,2023-01-13 11:00:00,,"",PLINE300,2,schollw,"",KLA2925,31199/01513
2023-01-13 09:00:00,,SPC recipe setup,2023-01-13 18:00:00,,"",PLINE300,9,tuncaa41,"",ZETA,36003/02120
2023-01-13 09:00:00,,TDMAHF SOAK,2023-01-13 12:30:00,,"",PLINE300,3.5,liang13,LP1;PM2,XP4_2,30990/32063
2023-01-13 09:00:00,,test,2023-01-13 10:00:00,,"",PLINE300,1,cochet,LP1;LP2;LP3;PM2;PM3;PM1,CIRCL,32299/00013
2023-01-13 09:00:00,,Training TTV,2023-01-13 10:30:00,,"",PLINE200,1.5,lefevr14,"",TEMP_BONDER,36671/01224
2023-01-13 09:00:00,0,Ti/Cu deposition - > etch on PM5,2023-01-13 15:00:00,3.419722222222222,belov93,PLINE300,6,belov93,LP1;LP2;PM4;PM5;PM2;PM3;PM1,SIGMA,31199/01889
2023-01-13 09:00:00,0,W2W BONDING CIRCL BACK UP,2023-01-13 11:55:41,2.6794444444444445,ameghn57,PLINE200,2,ameghn57,"",MOUNTER_LH,36671/01224
2023-01-13 09:00:00,1,Development NbTiN at 420OC,2023-01-13 12:00:00,2.7911111111111113,soulie26,PLINE300,3,soulie26,LP1;CH1_MC;CHE;CHF,ENDURA_5,43900/02205
2023-01-13 09:30:00,,hmq,2023-01-13 14:30:00,,"",PLINE300,5,canga29,"",YS375,31199/01617
2023-01-13 09:30:00,,Hysteresis loop of CFO samples,2023-01-13 17:30:00,,"",PLINE200,8,talmel16,"",EV11,31499/00432
2023-01-13 09:30:00,,m,2023-01-13 10:00:00,,"",PLINE200,0.5,guerrero,"",TELACT8_750,31199/01413
2023-01-13 09:30:00,0,W2W bonding ET overlay backup,2023-01-13 13:27:41,2.841666666666667,ameghn57,PLINE200,3,ameghn57,"",300MM_DICER,36671/01224
2023-01-13 09:33:02,0,CIPT LED Zeppelin,2023-01-13 12:57:51,3.413611111111111,talmel16,PLINE200,2,talmel16,"",CIPT,31499/02180
2023-01-13 09:57:59,0,III-V,2023-01-13 20:00:00,9.769444444444444,alcott43,PLINE300,10,alcott43,LP2;PM3,AIXTRON,32414/01368
2023-01-13 10:00:00,,DEVINPs,2023-01-13 12:00:00,,"",PLINE300,2,janard53,LP1;LP2;PM4;LP3;PM2;PM3;PM1,CIRCL,32299/31838
2023-01-13 10:00:00,,Etch,2023-01-13 12:00:00,,"",PLINE300,2,paolil45,LP1;PM6,TEL_TACTRAS3,31199/01988
2023-01-13 10:00:00,,INPRIA,2023-01-13 14:00:00,,"",PLINE300,4,choudr12,"",TR3300,31199/31247
2023-01-13 10:00:00,,SiGe SPC Development,2023-01-13 16:00:00,,"",PLINE300,6,muraki29,LP2;PM5;PM6;PM2,TEL_LEAGA,32005/01675
2023-01-13 10:00:00,,TEOS tests on PM1 - pump repair,2023-01-13 15:00:00,,"",PLINE300,5,belov93,LP1;PM1,VERSALIS,32099/01506
2023-01-13 10:00:00,,WP3;f;wp3,2023-01-13 22:00:00,,"",PLINE300,12,vdheuvel,"",GS1000,31199/01886
