Begin,Description,End,FACILITY,IIO_Res_id,Modules,Tool,User_id,WBS
2022-11-08 14:00,KrF,2022-11-08 14:30,PLINE300,626,,TR1000,kampit73,31199/01680
2022-11-08 14:00,metro,2022-11-08 14:30,PLINE300,401,,SCD100,houben21,30990/32063
2022-11-08 9:00,Oxide Hard Mask Etch Back,2022-11-08 15:00,PLINE300,1336,LP2;PM2;PM6,TEL_LEAGA,puttar77,32005/01675
2022-11-08 12:00,Training,2022-11-08 15:00,PLINE300,1514,PM,EP5,schoof76,31199/01995
2022-11-08 13:00,testing,2022-11-08 15:00,PLINE300,124,,H6300_2,logana15,31199/01321
2022-11-08 14:00,inpria,2022-11-08 15:00,PLINE300,569,,TR3300,giorda12,31199/31247
2022-11-08 14:00,Insp,2022-11-08 15:00,PLINE300,166,,SEMVISION,maes72,37004/37141
2022-11-08 14:00,Internal processing,2022-11-08 15:00,PLINE300,393,,F5_SCD,rahmat49,30990/32063
2022-11-08 14:30,KrF,2022-11-08 15:00,PLINE300,651,,HITACHI9380,kampit73,31199/01680
2022-11-08 14:30,Coating,2022-11-08 15:30,PLINE200,1016,,TELACT8_750,naqvi66,31199/01988
2022-11-08 14:30,XSEM,2022-11-08 15:30,PLINE300,201,,NOVA200_2,vais,97700/01345
2022-11-08 15:00,CD,2022-11-08 15:30,PLINE300,106,,H6300_2,naqvi66,31199/01988
2022-11-08 10:00,hybrid bonding CMP,2022-11-08 16:00,PLINE300,1216,LP1;LP2;CL1B;CL2B;CL3B;LP3;LP4;PM_C;PM_D,F_REX300X_1,dewild34,32099/01506
2022-11-08 13:00,LF process development,2022-11-08 16:00,PLINE300,1308,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,dith82,98600/31827
2022-11-08 13:00,TBM development,2022-11-08 16:00,PLINE200,1054,,TEMP_BONDER,patil20,36671/01221
2022-11-08 14:00,ADI,2022-11-08 16:00,PLINE300,896,,HITACHI5000,huang72,31199/01617
2022-11-08 14:00,Attolab sample inspection,2022-11-08 16:00,PLINE300,611,,SU8000,wittin46,31199/02272
2022-11-08 14:00,hitachi,2022-11-08 16:00,PLINE300,64,,H6300,wei34,31199/01179
2022-11-08 15:30,CRAS Coupon iterations,2022-11-08 16:00,PLINE300,1200,LP1;PM3,LAM_E6,choudh58,98850/02081
2022-11-08 14:00,APC;argafd,2022-11-08 16:30,PLINE300,1424,SN,EP5,hasan30;schoof76,31199/00653
2022-11-08 14:00,Training Arijit w TEL/Murat,2022-11-08 16:30,PLINE300,679,,SC3400,das89,31199/01890
2022-11-08 14:00,Training Arijit w TEL/Murat,2022-11-08 16:30,PLINE300,733,,TR3400,das89,31199/01890
2022-11-08 9:00,coupon samples for Donggyu Kim,2022-11-08 17:00,PLINE300,369,,METRIXL,ripj,32005/01299
2022-11-08 14:00,Lamination of NC50,2022-11-08 17:00,PLINE200,1045,,LAMINATOR_2,wysock13,97401/00942
2022-11-08 14:00,TiN Deposition,2022-11-08 17:00,PLINE300,1326,LP2;LP3;PM2,XP4_2,rastog28,30990/32063
2022-11-08 15:00,check on defects,2022-11-08 17:00,PLINE300,869,,SEMVISION,moet12,32299/01959
2022-11-08 15:30,develop,2022-11-08 17:00,PLINE200,973,,NOVA200,hendri21,97406/01185
2022-11-08 16:00,CRAS Coupon iterations,2022-11-08 17:00,PLINE300,1351,LP2;PM6,LAM_E6,choudh58,98850/02081
2022-11-08 16:30,DSA,2022-11-08 17:00,PLINE300,665,,SC3400,verstr99,31199/00650
2022-11-08 16:30,DSA,2022-11-08 17:00,PLINE300,709,,TR3400,verstr99,31199/00650
2022-11-08 8:30,nanomegas training,2022-11-08 17:30,PLINE300,875,,TECNAIF30,agati92,42199/00160
2022-11-08 10:00,Tem prep,2022-11-08 17:30,PLINE300,309,,HELIOS_G5,drijboom,42199/00160
2022-11-08 9:00,Experiment,2022-11-08 18:00,PLINE200,1107,,FC150,maehar92,32299/01084
2022-11-08 10:00,GZO,2022-11-08 18:00,PLINE300,1283,LP1;CH4_MC;CHE,ENDURA_5,dekkers,31499/01284
2022-11-08 10:30,burn in new target,2022-11-08 18:00,PLINE300,1331,LP2;CH2_MC,ENDURA_5,devul,38199/01593
2022-11-08 11:00,Experiment with controlled delay,2022-11-08 18:00,PLINE300,1173,LP1;LP2;PM6,TEL_TACTRAS3,dauend87,98600/00962
2022-11-08 13:00,glass perminex glass bonding,2022-11-08 18:00,PLINE200,1114,,BONDER_200,arnett70,44999/01882
2022-11-08 15:00,APC,2022-11-08 18:00,PLINE300,1509,PM,EP5,schelc12,31199/01057
2022-11-08 15:00,Ru-APTMS-Fc,2022-11-08 18:00,PLINE300,749,,FTIR_2,zapiai81,44999/01997
2022-11-08 15:00,Wafer processing,2022-11-08 18:00,PLINE300,1433,LP3;PM6,TEL_TACTRAS2,feurpr61,31199/02273
2022-11-08 16:00,m,2022-11-08 18:00,PLINE300,461,,HITACHI5000,jehoulc,31199/01245
2022-11-08 16:00,making samples,2022-11-08 18:00,PLINE300,257,,TR3300,genjim61,98601/00962
2022-11-08 16:00,MHM,2022-11-08 18:00,PLINE300,613,,SU8000,kampit73,31199/01680
2022-11-08 16:00,REcipe setting and testing,2022-11-08 18:00,PLINE300,387,,ZETA,tuncaa41,36003/02120
2022-11-08 17:30,intel,2022-11-08 18:00,PLINE300,695,,SC3400,guzman11,31199/00849
2022-11-08 17:30,intel,2022-11-08 18:00,PLINE300,729,,TR3400,guzman11,31199/00849
2022-11-08 17:00,coupon etching,2022-11-08 18:30,PLINE300,1443,LP3;PM3,LAM_E5,fathze21,31299/02062
2022-11-08 17:00,sem,2022-11-08 18:30,PLINE300,219,,SEMVISION,beirnaer,32299/00013
2022-11-08 18:00,making samples,2022-11-08 18:30,PLINE300,687,,SC3400,genjim61,31199/02273
2022-11-08 18:00,making samples,2022-11-08 18:30,PLINE300,727,,TR3400,genjim61,31199/02273
2022-11-08 9:30,m,2022-11-08 19:00,PLINE300,431,,YS375,jehoulc,31199/01880
2022-11-08 15:00,ZMO-ozone process development,2022-11-08 19:00,PLINE300,1151,LP1;PM1,XP4_4,chauha79,30990/32063
2022-11-08 16:00,inpri,2022-11-08 19:00,PLINE300,599,,H5000_2,doise23,31199/31247
2022-11-08 16:00,pilot,2022-11-08 19:00,PLINE300,39,,H6300,wei62,31199/00653
2022-11-08 16:00,q,2022-11-08 19:00,PLINE300,136,,H6300_2,vdbroecn,31299/01954
2022-11-08 18:30,pillar,2022-11-08 19:30,PLINE300,887,,SC3400,gauber22,98601/01971
2022-11-08 18:30,pillar,2022-11-08 19:30,PLINE300,890,,TR3400,gauber22,98601/01971
2022-11-08 18:00,opo,2022-11-08 20:00,PLINE300,1528,PM,EP5,canga29,31199/01391
2022-11-08 18:30,Insp,2022-11-08 20:00,PLINE300,184,,SEMVISION,redants,31029/01811
2022-11-08 19:00,c,2022-11-08 20:00,PLINE300,800,,HITACHI5000,zaid49,31199/01918
2022-11-08 19:30,exposure,2022-11-08 20:30,PLINE300,515,,SC3400,kato15,31199/30117
2022-11-08 19:30,exposure,2022-11-08 20:30,PLINE300,557,,TR3400,kato15,31199/30117
2022-11-08 14:00,Process lot AX214504,2022-11-08 21:30,PLINE300,1256,LP1;LP2;PM_C;PM_D,F_REX300X_2,vdweeg61,98600/00962
2022-11-08 18:00,APC,2022-11-08 21:30,PLINE300,1403,SN,EP5,schelc12,31199/01057
2022-11-08 21:00,coat,2022-11-08 21:30,PLINE300,545,,TR2000,kato15,31199/30117
2022-11-08 14:00,tem sample prep,2022-11-08 22:00,PLINE300,912,,HELIOS450,agati92,42199/00160
2022-11-08 13:00,spc check;DOE,2022-11-09 0:00,PLINE300,341,,2830ZT,jagalu79;kramac15,30990/32063
2022-11-08 17:00,DSA,2022-11-09 0:00,PLINE300,1391,BOTL,TRDUOS,verstr99,31199/00650
2022-11-09 0:00,test,2022-11-09 2:00,PLINE300,962,,TR3300,vleerb85,31199/30079
2022-11-08 21:00,APC,2022-11-09 4:00,PLINE300,1529,PM,EP5,hasan30,31199/01391
2022-11-08 21:00,h,2022-11-09 6:00,PLINE300,437,,GS1000,kondo25,31199/01179
2022-11-08 19:00,arnaud ADI;arnaud adi,2022-11-09 7:00,PLINE300,5,,H6300,demand38,98600/00962
2022-11-09 6:00,measurement,2022-11-09 7:00,PLINE300,1501,PM,EDR7100,usmani63,31199/02241
2022-11-09 6:00,Insp,2022-11-09 8:00,PLINE300,185,,SEMVISION,engelen,31029/01811
2022-11-09 7:00,hotspot,2022-11-09 8:00,PLINE300,1519,PM,EDR7100,vanderey,31199/31191
2022-11-09 7:00,Use,2022-11-09 8:00,PLINE200,1026,,ASM200,vicca54,31199/01513
2022-11-09 7:00,Use,2022-11-09 8:00,PLINE200,1033,,TELACT8_200,vicca54,31199/01513
2022-11-09 6:00,XSEM,2022-11-09 8:30,PLINE300,262,,NOVA200_2,maes72,98300/14175
2022-11-09 7:30,Use,2022-11-09 8:30,PLINE200,1028,,ASM750,vicca54,31199/01513
2022-11-09 7:30,Use,2022-11-09 8:30,PLINE200,1035,,TELACT8_750,vicca54,31199/01513
2022-11-09 7:00,Devinps,2022-11-09 9:00,PLINE200,1003,,KLA2351,gompou79,36003/36504
2022-11-09 7:00,HF-O3-APM CLEAN OF BARE SI,2022-11-09 9:00,PLINE300,1295,LP1;LP2;MPC8,DNS_6,drent34,31199/31811
2022-11-09 7:00,meting,2022-11-09 9:00,PLINE300,79,,H6300,baudem,31199/01920
2022-11-09 8:00,plasma clean,2022-11-09 9:00,PLINE300,1292,LP1;PM2,LAM_E5_2,goossen,31299/31900
2022-11-09 8:00,scrjdp,2022-11-09 9:00,PLINE300,766,,KLA2925,vanderey,31199/31191
2022-11-09 8:30,test,2022-11-09 9:00,PLINE300,931,,SCD100,cloost23,31199/30079
2022-11-09 8:00,scrnjdp,2022-11-09 9:30,PLINE300,135,,H6300_2,vanderey,31199/31191
2022-11-09 8:30,APC,2022-11-09 9:30,PLINE300,1404,SN,EP5,schelc12,31199/01057
2022-11-09 7:30,test,2022-11-09 10:00,PLINE300,963,,TR3300,cloost23,31199/30079
2022-11-09 9:00,i,2022-11-09 10:00,PLINE300,892,,HELIOS1200,brus,38199/01836
2022-11-09 9:30,DSA,2022-11-09 10:00,PLINE300,1392,BOTL,TRDUOS,verstr99,31199/00650
2022-11-09 9:00,For Max,2022-11-09 10:30,PLINE300,1510,PM,EP5,delorm67,31199/01057
2022-11-09 9:00,proc dev,2022-11-09 11:00,PLINE300,21,,H6300,ramane56,31199/02273
2022-11-09 9:00,wafer,2022-11-09 11:00,PLINE300,646,,KLA2925,schollw,31199/30079
2022-11-09 9:30,meas,2022-11-09 11:00,PLINE300,205,,NOVA200_2,delvaux,97401/01743
2022-11-09 9:30,R_Use,2022-11-09 11:00,PLINE300,117,,H6300_2,her70,31199/01680
2022-11-09 10:00, p-line process - extra time,2022-11-09 11:00,PLINE300,292,,JVX7300M,tielens,36003/01225
2022-11-09 10:00,inpria,2022-11-09 11:00,PLINE300,570,,TR3300,giorda12,31199/31247
2022-11-09 10:00,making samples,2022-11-09 11:00,PLINE300,274,,SC3400,genjim61,98601/00962
2022-11-09 10:00,making samples,2022-11-09 11:00,PLINE300,279,,TR3400,genjim61,98601/00962
2022-11-09 10:30,test,2022-11-09 11:00,PLINE300,932,,SCD100,cloost23,31199/30079
2022-11-09 10:30,Recipe transfer,2022-11-09 11:30,PLINE300,1449,LP3;PM6,TEL_TACTRAS3,katcko10,31199/00653
2022-11-09 8:00,test;JSR processing time,2022-11-09 12:00,PLINE300,494,,SC1000,cloost23;perrem78,31199/30079
2022-11-09 8:00,test;JSR processing time,2022-11-09 12:00,PLINE300,531,,TR1000,cloost23;perrem78,31199/30079
2022-11-09 9:00,no tool processing can be done.,2022-11-09 12:00,PLINE200,1300,LP1;LP2;PM1,BH800,jansse67,39422/01225
2022-11-09 9:00,Overpolish testing,2022-11-09 12:00,PLINE300,1282,LP1;LP2;CLN,REFLEXION_4,kenens78,31199/00653
2022-11-09 9:00,prcoess hold lot with BS APM,2022-11-09 12:00,PLINE300,1362,LP2;LP3;PM_L1;PM_L2;PM_R1,DVPRIME_1,lai86,37092/02174
2022-11-09 10:00,backside etch TMAH,2022-11-09 12:00,PLINE300,1306,LP1;SM2,DNS_4,stokhof,30990/02249
2022-11-09 10:00,sem,2022-11-09 12:00,PLINE300,220,,SEMVISION,dvriendt,32299/00013
2022-11-09 10:30,Test run with vendor,2022-11-09 12:00,PLINE300,1208,LP1;PM1,TEL_TACTRAS2,puliya38,37093/02178
2022-11-09 11:00,200mm Tapeframe,2022-11-09 12:00,PLINE200,986,,LASERDEBOND,coulso66,44286/44542
2022-11-09 11:00,spc test,2022-11-09 12:00,PLINE300,362,,JVX7300M,pena,98600/01847
2022-11-09 11:00,Use,2022-11-09 12:00,PLINE300,92,,H6300,debruy71,98601/01062
2022-11-09 10:30,ILLUMINATOR - Thick Diel Etch,2022-11-09 12:30,PLINE200,1372,PM2;PM3,SPTS_OMEGA,palomb58,36004/01224
2022-11-09 11:30,Bonding test,2022-11-09 12:30,PLINE200,1099,,SETNA,chance44,98500/01060
2022-11-09 11:30,XSEM,2022-11-09 12:30,PLINE300,202,,NOVA200_2,vais,97700/01345
2022-11-09 9:30,meas,2022-11-09 13:00,PLINE300,608,,GS1000,chowri97,31199/01988
2022-11-09 10:30,ythrjtytytj,2022-11-09 13:00,PLINE300,1515,PM,EP5,schoof76,31199/01995
2022-11-09 11:00,new job,2022-11-09 13:00,PLINE300,112,,H6300_2,mingar54,31199/00653
2022-11-09 11:00,recipe,2022-11-09 13:00,PLINE300,468,,KLA2925,chowri97,31199/01988
2022-11-09 9:00,Devinps,2022-11-09 14:00,PLINE300,1135,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,gompou79,36003/36503
2022-11-09 12:00,dev,2022-11-09 14:00,PLINE300,6,,H6300,thiam14,98600/00962
2022-11-09 12:00,Private use,2022-11-09 14:00,PLINE300,67,,H6300,oguma46,31199/30092
2022-11-09 12:00,test,2022-11-09 14:00,PLINE300,939,,H5000_2,cloost23,31199/30079
2022-11-09 12:00,Wafer processing,2022-11-09 14:00,PLINE300,1434,LP3;PM6,TEL_TACTRAS2,feurpr61,31199/02273
2022-11-09 12:30,atr-ftir,2022-11-09 14:00,PLINE300,746,,FTIR_2,hanifa45,44999/01882
2022-11-09 14:00,ADI,2022-11-09 14:30,PLINE300,97,,H6300,huang72,31199/01617
2022-11-09 12:00, p-line process - extra time,2022-11-09 15:00,PLINE300,293,,JVX7300M,tielens,36003/01225
2022-11-09 13:00,APC,2022-11-09 15:00,PLINE300,1511,PM,EP5,schelc12,31199/01057
2022-11-09 13:00,light training,2022-11-09 15:00,PLINE300,420,,KLA2925,johnsu91,31199/02273
2022-11-09 13:00,s,2022-11-09 15:00,PLINE300,125,,H6300_2,gupta76,31199/01321
2022-11-09 13:00,T1107,2022-11-09 15:00,PLINE300,768,,TRPROAP,vanderey,31199/01960
2022-11-09 14:00,HMI,2022-11-09 15:00,PLINE300,1214,LP1;PM6,TEL_TACTRAS3,vallat65,98601/31507
2022-11-09 14:00,HNA ACTIVITY,2022-11-09 15:00,PLINE300,877,,SCD100,shaikh41,36003/01224
2022-11-09 14:00,Insp,2022-11-09 15:00,PLINE300,174,,SEMVISION,dusar,43001/01666
2022-11-09 14:00,BSD,2022-11-09 15:30,PLINE300,752,,NOVA200_2,cochet,32299/00013
2022-11-09 15:00,recipe check,2022-11-09 15:30,PLINE300,1484,PM,EP5,frommh38,31199/01565
2022-11-09 10:00,AE216026,2022-11-09 16:00,PLINE300,1466,LP3;LP4;SM2_4;SM2_6;SM2_7;SM2_9,CELLESTA,annama94,32005/01717
2022-11-09 10:00,test,2022-11-09 16:00,PLINE300,920,,HITACHI5000,roy82,38199/01952
2022-11-09 13:00,LF process development,2022-11-09 16:00,PLINE300,1309,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,dith82,98600/31827
2022-11-09 13:00,recipe check,2022-11-09 16:00,PLINE200,1095,,KLA2351,moet12,98300/14175
2022-11-09 14:00,inpria,2022-11-09 16:00,PLINE300,600,,H5000_2,doise23,31199/31247
2022-11-09 14:00,inpria,2022-11-09 16:00,PLINE300,741,,FTIR_2,giorda12,31199/31247
2022-11-09 14:00,reservation Viktor,2022-11-09 16:00,PLINE300,614,,SU8000,mander15,31199/01680
2022-11-09 14:00,SEM measurements,2022-11-09 16:00,PLINE200,974,,NOVA200,vheusd76,97406/01185
2022-11-09 14:00,training Tom,2022-11-09 16:00,PLINE300,156,,HELIOS1200_2,beirnaer,32299/00013
2022-11-09 15:00,APM Etching (252),2022-11-09 16:00,PLINE300,1159,LP1;SM2,DNS_4,rastog28,30990/32063
2022-11-09 15:00,ASML,2022-11-09 16:00,PLINE300,756,,SC1950,vanderey,31199/31811
2022-11-09 15:00,ASML,2022-11-09 16:00,PLINE300,1445,BOTL;TOPL,TR1950,vanderey,31199/31811
2022-11-09 15:00,blanket ER,2022-11-09 16:00,PLINE300,1338,LP2;PM1,TEL_TACTRAS3,demand38,31199/31021
2022-11-09 15:00,coat,2022-11-09 16:00,PLINE300,563,,TR3400,kato15,31199/31074
2022-11-09 15:00,meas,2022-11-09 16:00,PLINE300,469,,KLA2925,chowri97,31199/01988
2022-11-09 15:00,measurement,2022-11-09 16:00,PLINE300,382,,SP5,sebai,32399/30027
2022-11-09 15:00,ASML,2022-11-09 16:30,PLINE300,758,,SC2000,vanderey,31199/31811
2022-11-09 15:00,ASML,2022-11-09 16:30,PLINE300,761,;ACAT,TR2000,vanderey,31199/31811
2022-11-09 9:00,coupon samples for Donggyu Kim,2022-11-09 17:00,PLINE300,370,,METRIXL,ripj,32005/01299
2022-11-09 13:00,BScrod_2;BS Cleaning,2022-11-09 17:00,PLINE300,1425,ATM;SM1;SM2;SM3,SEZ304_2,homkar65;rastog28,30990/32063
2022-11-09 13:00,TBM development,2022-11-09 17:00,PLINE200,1055,,TEMP_BONDER,patil20,36671/01221
2022-11-09 14:00,spinel IGZO,2022-11-09 17:00,PLINE300,1359,LP2;CH4_MC;CHE,ENDURA_5,agiann70,31299/01284
2022-11-09 14:00,training on allignment,2022-11-09 17:00,PLINE300,617,,EBEAM300,sterckxg,31199/31811
2022-11-09 15:00,devinp,2022-11-09 17:00,PLINE300,246,,NX3DM,vbelle62,36003/01224
2022-11-09 15:00,DSA,2022-11-09 17:00,PLINE300,121,,H6300_2,verstr99,31199/00650
2022-11-09 15:00,HMI,2022-11-09 17:00,PLINE300,1456,LP3;PM6,TEL_TACTRAS2,vallat65,98601/31507
2022-11-09 13:00,APC;adsf,2022-11-09 17:30,PLINE300,1405,SN,EP5,schelc12;schoof76,31199/01057
2022-11-09 9:00,m,2022-11-09 18:00,PLINE300,432,,YS375,jehoulc,31199/01880
2022-11-09 12:00,ZMO-ozone process development,2022-11-09 18:00,PLINE300,1152,LP1;PM1,XP4_4,chauha79,30990/32063
2022-11-09 13:00,p,2022-11-09 18:00,PLINE300,1237,LP1;LP2;PM1,EXTREME_2,goovae19,31199/01617
2022-11-09 14:00,FIB,2022-11-09 18:00,PLINE300,913,,HELIOS450,impagn97,42199/00160
2022-11-09 14:00,Process lot AL217248,2022-11-09 18:00,PLINE300,1254,LP1;LP2;CLN,REFLEXION_4,vdweeg61,38199/01284
2022-11-09 14:30,fg;c,2022-11-09 18:00,PLINE300,22,,H6300,hareen73,31199/02273
2022-11-09 15:00,Edwards plan MLET,2022-11-09 18:00,PLINE300,673,,SC3400,vdijk,31199/31811
2022-11-09 16:00,i,2022-11-09 18:00,PLINE300,157,,HELIOS1200_2,redants,98850/02021
2022-11-09 16:00,test,2022-11-09 18:00,PLINE300,635,,KLA2925,beggia74,31199/00653
2022-11-09 17:00,XSEM,2022-11-09 18:00,PLINE300,203,,NOVA200_2,vais,97700/01345
2022-11-09 15:00,sem,2022-11-09 18:30,PLINE300,221,,SEMVISION,beirnaer,32299/00013
2022-11-09 15:30,coupon etching,2022-11-09 18:30,PLINE300,1444,LP3;PM3,LAM_E5,fathze21,31299/02062
2022-11-09 9:30,"Ar test, TMA soak test and TiN d;TiN deposition",2022-11-09 19:00,PLINE300,1327,LP2;PM2,XP4_2,liang13;homkar65,30990/32063
2022-11-09 15:00,devinp,2022-11-09 19:00,PLINE300,373,,NXWAFER,vbelle62,36003/01224
2022-11-09 15:00,pwec,2022-11-09 19:00,PLINE300,1478,PM,EDR7100,sah32,31199/01920
2022-11-09 16:00,lithodev,2022-11-09 19:00,PLINE300,659,,HITACHI5000,debacker,31199/00653
2022-11-09 17:00,JSR,2022-11-09 19:00,PLINE300,495,,SC1000,perrem78,31199/30079
2022-11-09 17:00,JSR,2022-11-09 19:00,PLINE300,532,,TR1000,perrem78,31199/30079
2022-11-09 17:00,Nb-Si-Nb trilayers deposition,2022-11-09 20:00,PLINE300,1170,LP1;CH1_MC;CH2_MC;CHE,ENDURA_5,perezl56,43900/02205
2022-11-09 18:00,Devinps,2022-11-09 20:00,PLINE300,809,,PROVISION2E,janard53,38199/01952
2022-11-09 18:30,Insp,2022-11-09 20:00,PLINE300,175,,SEMVISION,redants,43001/01666
2022-11-09 19:00,testing,2022-11-09 20:00,PLINE300,1517,PM,EDR7100,janard53,00999/00505
2022-11-09 18:00,D_Use;m,2022-11-09 21:00,PLINE300,56,,H6300,her70,31199/01680
2022-11-09 14:00,ILD-0 processing AX214504,2022-11-09 21:30,PLINE300,1257,LP1;LP2;PM_C,F_REX300X_2,vdweeg61,98600/00962
2022-11-09 20:00,Devinps,2022-11-09 21:30,PLINE300,778,,SEMVISION,janard53,32299/01084
2022-11-09 9:00,spc check;DOE,2022-11-09 23:00,PLINE300,342,,2830ZT,jagalu79;kramac15,30990/32063
2022-11-09 19:00,h,2022-11-10 0:00,PLINE300,438,,GS1000,kondo25,31199/01179
2022-11-09 23:00,HOWS Wafer Stage Sensor clean,2022-11-10 0:00,PLINE300,551,,TR3400,stopa,31199/31811
2022-11-09 23:00,HOWS Wafer Stage Sensor clean,2022-11-10 0:00,PLINE300,674,,SC3400,stopa,31199/31811
2022-11-09 21:00,hitachi,2022-11-10 2:00,PLINE300,65,,H6300,wei34,31199/01179
2022-11-10 6:00,i,2022-11-10 8:00,PLINE300,295,,SEMVISION,engelen,44999/02213
2022-11-10 7:00,Use,2022-11-10 9:00,PLINE200,1030,,CS4800,vicca54,31199/01513
2022-11-09 21:00,For Max,2022-11-10 9:30,PLINE300,1512,PM,EP5,delorm67,31199/01057
2022-11-10 7:00,pwec,2022-11-10 10:00,PLINE300,583,,HITACHI5000,baudem,31199/01920
2022-11-10 8:00,i,2022-11-10 10:00,PLINE300,287,,HELIOS1200,vrancken,37092/02172
2022-11-10 8:00,sem,2022-11-10 10:00,PLINE300,222,,SEMVISION,dvriendt,32299/00013
2022-11-10 8:00,test,2022-11-10 10:00,PLINE300,496,,SC1000,cloost23,31199/30079
2022-11-10 8:00,test,2022-11-10 10:00,PLINE300,533,,TR1000,cloost23,31199/30079
2022-11-10 9:00,euv test,2022-11-10 10:00,PLINE200,1019,,ASM750,pollenti,31199/01851
2022-11-10 9:00,euv test,2022-11-10 10:00,PLINE200,1022,,TELACT8_750,pollenti,31199/01851
2022-11-10 6:30,Process lot AL217248,2022-11-10 10:30,PLINE300,1255,LP1;LP2;CLN,REFLEXION_4,pittev,38199/01284
2022-11-10 8:30,test,2022-11-10 10:30,PLINE300,964,,TR3300,cloost23,31199/30079
2022-11-10 7:00,Devinps,2022-11-10 11:00,PLINE300,1136,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,gompou79,36003/36503
2022-11-10 8:00,Recipe creation;Reciep setup,2022-11-10 11:00,PLINE300,644,,KLA2925,beggia74;beral49,31199/01918
2022-11-10 9:00,R,2022-11-10 11:00,PLINE300,57,,H6300,kim94,31199/01680
2022-11-10 9:00,Training EBSD Myriam Van De Peer,2022-11-10 11:00,PLINE200,1052,,XL30_CF,jmesse,32099/01506
2022-11-10 10:00,coat,2022-11-10 11:00,PLINE300,856,,TRPROAP,mingar54,32099/01821
2022-11-10 10:00,test,2022-11-10 11:00,PLINE300,948,,SC3400,cloost23,31199/30079
2022-11-10 10:00,test,2022-11-10 11:00,PLINE300,952,,TR3400,cloost23,31199/30079
2022-11-10 9:00,bake lam wafers,2022-11-10 11:30,PLINE300,1240,LP1;PM2,LAM_E5_2,zaid49,31199/01918
2022-11-10 9:00,Mandrake Etch,2022-11-10 11:30,PLINE200,1373,PM2;PM3,SPTS_OMEGA,woutersj,36004/01224
2022-11-10 10:00,Etch on EP check,2022-11-10 11:30,PLINE200,1191,LP1;PM2,DOM_BEOL_CU,jamieson,98300/01535
2022-11-10 11:00,MHM,2022-11-10 11:30,PLINE300,1343,LP2;PM1,LAM_E5_2,kampit73,31199/01680
2022-11-10 8:00,proc dev,2022-11-10 12:00,PLINE300,150,,H6300_2,ramane56,31199/02273
2022-11-10 9:30,Profile check on blanket wafers,2022-11-10 12:00,PLINE300,1263,LP1;CL1B;CL2B;CL3B;CL4B;PM_C,F_REX300X_2,nomura57,31399/01183
2022-11-10 10:00,DSA,2022-11-10 12:00,PLINE300,1387,BOTL,TRDUOS,kampit73,31199/01680
2022-11-10 10:00,script recipes,2022-11-10 12:00,PLINE300,1193,LP1;PM1,XP4_2,popovici,38199/00561
2022-11-10 10:00,T3 LF process development,2022-11-10 12:00,PLINE300,1311,LP1;LP2;LP3;LP4;PM_R2,DVPRIME_1,dith82,36026/01967
2022-11-10 11:00,inpria,2022-11-10 12:00,PLINE300,601,,H5000_2,deschepp,31199/31247
2022-11-10 10:30,He 14.4 H2 3.6 O2 0.3 N2 0.3,2022-11-10 12:30,PLINE200,992,,SETNA,kang10,32299/01084
2022-11-10 11:00,exp,2022-11-10 12:30,PLINE200,1092,,AP300,mingar54,32099/01821
2022-11-10 11:30,Recipe correction,2022-11-10 12:30,PLINE200,1086,,KLA2351,moet12,32299/01959
2022-11-10 12:00,Coupons,2022-11-10 12:30,PLINE300,1199,LP1;PM1,LAM_E6,renaud15,31299/01861
2022-11-10 9:30,To process lot P223860/4,2022-11-10 13:00,PLINE200,1376,WM1B;WM2A;WM2B;WM3;WM4,WETSTRIP_WB,postig14,36026/01224
2022-11-10 10:00,meas,2022-11-10 13:00,PLINE300,606,,GS1000,popesc83,31199/01897
2022-11-10 10:00,R,2022-11-10 13:00,PLINE300,801,,HITACHI5000,zaid49,31199/01918
2022-11-10 12:00,AL210794/3,2022-11-10 13:00,PLINE200,1064,,SAM_AW300,chen70,38199/01132
2022-11-10 12:00,blanket measurements,2022-11-10 13:00,PLINE300,381,,SP5,knaepen,30990/02249
2022-11-10 8:00,TiN plus 150 nm Cu CMP,2022-11-10 14:00,PLINE300,1287,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,ceulem72,32299/01084
2022-11-10 11:00,DMA-TMS passivation,2022-11-10 14:00,PLINE300,1205,LP1;PM4,TEL_TACTRAS2,mandal97,31199/01765
2022-11-10 11:00,pilot,2022-11-10 14:00,PLINE300,40,,H6300,wei62,31199/00653
2022-11-10 12:00,FEM,2022-11-10 14:00,PLINE300,113,,H6300_2,mingar54,31199/00653
2022-11-10 12:00,sf,2022-11-10 14:00,PLINE300,142,,H6300_2,gupta76,31199/01876
2022-11-10 12:00,test,2022-11-10 14:00,PLINE300,940,,H5000_2,cloost23,31199/30079
2022-11-10 12:00,XRF on blanket,2022-11-10 14:00,PLINE300,772,,2830ZT,mandal97,31199/01765
2022-11-10 13:00,devinp,2022-11-10 14:00,PLINE300,1137,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,gompou79,36003/36503
2022-11-10 13:00,recipe,2022-11-10 14:00,PLINE300,797,,HITACHI5000,schelc12,31199/01874
