,Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,FACILITY,IIO_Duration,IIO_User_id,Modules,Tool,WBS,LithoCluster,Scanners.id,TR_Cluster
1485,2022-11-16 11:00:00,1.0,Si(100),2022-11-16 12:23:02,1.377222222222222,muehle10,PLINE300,1.0,khazak83,,JVX7300M,30990/01658,,,
1486,2022-11-16 11:30:00,,development,2022-11-16 12:30:00,,,PLINE300,1.0,puliya38,LP1;PM4,LAM_E5_2,38199/37862,,,
1487,2022-11-16 11:30:00,,prac,2022-11-16 13:00:00,,,PLINE300,1.5,das10,,EBEAM300,31199/31811,,,
1488,2022-11-16 11:30:00,0.0,development,2022-11-16 12:30:00,0.5322222222222223,puliya38,PLINE300,1.0,puliya38,LP1;PM3,LAM_E6,38199/02252,,,
1489,2022-11-16 11:56:12,3.0,test,2022-11-16 14:00:00,1.8719444444444444,cloost23,PLINE300,2.0,cloost23,,H5000_2,31199/30079,,,
1490,2022-11-16 12:00:00,,MAZO w/ H2O process development,2022-11-16 13:00:00,,,PLINE300,1.0,pavel13,,F5_SCD,31499/01284,,,
1491,2022-11-16 12:00:00,,scrjdp,2022-11-16 14:00:00,,,PLINE300,2.0,vanderey,,H6300,31199/31191,,,
1492,2022-11-16 12:00:00,,To process lot P223860/4,2022-11-16 16:30:00,,,PLINE200,4.5,postig14,WM1B;WM2A,WETSTRIP_WB,36026/01224,,,
1493,2022-11-16 12:00:00,,WS2 CVD for ASD,2022-11-17 16:00:00,,,PLINE300,28.0,groven85,,EPSILON3200,31499/00880,,,
1494,2022-11-16 12:30:00,,Devinps,2022-11-16 14:00:00,,,PLINE300,1.5,janard53,,SEMVISION,00999/00505,,,
1495,2022-11-16 12:30:00,,MAZO develop,2022-11-16 16:00:00,,,PLINE300,3.5,thukka30,LP1;PM1,XP4_4,30990/32063,,,
1496,2022-11-16 12:30:00,,sem il;sem nil,2022-11-16 15:00:00,,,PLINE300,2.5,willegem,,NOVA200_2,97401/01743,,,
1497,2022-11-16 12:30:00,,SPC devleopemnt,2022-11-16 13:30:00,,,PLINE300,1.0,jagalu79,,2830ZT,30990/32063,,,
1498,2022-11-16 12:55:51,,,2022-11-16 13:49:17,0.8905555555555555,maes72,PLINE300,,,,HELIOS460,98300/14175,,,
1499,2022-11-16 13:00:00,,AE225968,2022-11-16 17:00:00,,,PLINE300,4.0,annama94,LP4;SM2_7;SM2_9,CELLESTA,32005/01717,,,
1500,2022-11-16 13:00:00,,Inpria,2022-11-16 16:00:00,,,PLINE300,3.0,deschepp,,HITACHI5000,31199/31247,,,
1501,2022-11-16 13:00:00,,light training,2022-11-16 15:00:00,,,PLINE300,2.0,johnsu91,,KLA2925,31199/02273,,,
1502,2022-11-16 13:00:00,,MS3100 testing,2022-11-16 16:30:00,,,PLINE300,3.5,vanderey,TOPL;BOTL,TRDUOS,31199/31191,,,
1503,2022-11-16 13:00:00,,New boat test,2022-11-19 00:00:00,,,PLINE200,59.0,knaepen,HITEMP;WIP,P7_HITEMP,39425/01221,,,
1504,2022-11-16 13:00:00,,recipe,2022-11-16 15:00:00,,,PLINE300,2.0,tamadd54,PM,EDR7100,31199/01918,,,
1505,2022-11-16 13:00:00,3.0,TBM development,2022-11-16 16:00:00,0.6172222222222222,jedidi64,PLINE200,3.0,patil20,,TEMP_BONDER,36671/01224,,,
1506,2022-11-16 13:26:21,0.0,SAQP P14,2022-11-16 14:30:00,0.5269444444444444,vallat65,PLINE300,1.0,vallat65,LP2;PM3,LAM_E5,31199/01889,,,
1507,2022-11-16 13:27:05,2.0,rsm test,2022-11-16 15:00:00,1.4,pena,PLINE300,1.5,pena,,JVX7300M,98600/01847,,,
1508,2022-11-16 13:30:00,,AE229203,2022-11-16 15:00:00,,,PLINE300,1.5,devul,,2830ZT,37037/02098,,,
1509,2022-11-16 13:58:26,0.0,P14 SADP,2022-11-16 15:00:00,0.4544444444444444,vallat65,PLINE300,1.0,vallat65,LP1;PM6,TEL_TACTRAS3,31199/01889,,,
1510,2022-11-16 14:00:00,,i,2022-11-16 15:00:00,,,PLINE300,1.0,dusar,,SEMVISION,43013/97275,,,
1511,2022-11-16 14:00:00,,i,2022-11-16 16:00:00,,,PLINE300,2.0,raymae79,,H6300,31199/02220,,,
1512,2022-11-16 14:00:00,,ilime: 20221102-134049-maroza68,2022-11-16 18:30:00,,,PLINE300,4.5,dara85,,TXRF300,30990/01658,,,
1513,2022-11-16 14:00:00,,Inpria,2022-11-16 14:30:00,,,PLINE300,0.5,deschepp,,H5000_2,31199/31247,,,
1514,2022-11-16 14:00:00,,KLA intervention  - recipe setup,2022-11-16 17:00:00,,,PLINE300,3.0,tuncaa41,,ZETA,36003/02120,,,
1515,2022-11-16 14:00:00,,metro,2022-11-16 15:00:00,,,PLINE300,1.0,houben21,,SCD100,30990/32063,,,
1516,2022-11-16 14:00:00,0.0,BS Sequel TroubleShoot,2022-11-16 16:50:02,1.3066666666666666,jamieson,PLINE200,2.0,jamieson,PM3,SPTS_OMEGA,98850/02081,,,
1517,2022-11-16 14:15:39,,,2022-11-16 17:32:27,3.28,sainch77,PLINE300,,,,HELIOS1200,39320/36502,,,
1518,2022-11-16 14:22:48,0.0,new recipe test in DCM4,2022-11-16 17:00:00,2.02,kimura50,PLINE300,2.0,kimura50,LP1;LP2;DCM4;LP3;LP4,XP8,39423/01225,,,
1519,2022-11-16 14:30:00,,Devino,2022-11-16 15:00:00,,,PLINE200,0.5,gompou79,,KLA2351,32299/00329,,,
1520,2022-11-16 14:30:00,,DSA,2022-11-16 15:00:00,,,PLINE300,0.5,verstr99,LP1;SM1,DNS_4,31199/00650,,,
1521,2022-11-16 14:30:00,,JSR Private,2022-11-16 15:30:00,,,PLINE200,1.0,krishn87,,TELACT8_750,31199/01513,,,
1522,2022-11-16 14:30:00,1.0,JSR Private,2022-11-16 15:30:00,0.6955555555555556,krishn87,PLINE200,1.0,krishn87,,ASM750,31199/01513,,,
1523,2022-11-16 14:45:20,,,2022-11-16 15:09:19,0.3997222222222222,billin72,PLINE300,,,,VERIOS,39320/36502,,,
1524,2022-11-16 15:00:00,,check on HCLU defects GOR10,2022-11-16 17:00:00,,,PLINE300,2.0,moet12,,SEMVISION,32299/01959,,,
1525,2022-11-16 15:00:00,,Coupon,2022-11-16 16:00:00,,,PLINE300,1.0,arvind29,,FTIR_2,31199/02271,,,
1526,2022-11-16 15:00:00,,devinp,2022-11-16 17:00:00,,,PLINE300,2.0,vbelle62,,NX3DM,36003/01224,,,
1527,2022-11-16 15:00:00,,h,2022-11-16 17:00:00,,,PLINE300,2.0,kondo25,,GS1000,31199/01179,,,
1528,2022-11-16 15:00:00,,imec clean,2022-11-16 15:30:00,,,PLINE300,0.5,peissk91,LP4;MPC2,DNS_6,31499/00379,,,
1529,2022-11-16 15:00:00,,metro,2022-11-16 16:00:00,,,PLINE300,1.0,knaepen,,SP5,30990/32063,,,
1530,2022-11-16 15:00:00,,PWEC3,2022-11-16 19:00:00,,,PLINE300,4.0,sah32,PM,EDR7100,31199/01920,,,
1531,2022-11-16 15:00:00,,RFPD,2022-11-16 15:30:00,,,PLINE200,0.5,eswara57,,ASM1100,37037/02086,,,
1532,2022-11-16 15:00:00,,TEM spec prep,2022-11-16 18:00:00,,,PLINE300,3.0,nalinm87,,HELIOS_G5,42199/00160,,,
1533,2022-11-16 15:30:00,,RFPD,2022-11-16 16:00:00,,,PLINE200,0.5,eswara57,,CS4800,37037/02086,,,
1534,2022-11-16 15:30:47,,,2022-11-16 20:23:52,4.884722222222222,gade18,PLINE300,,,,METRIOS,39320/36502,,,
1535,2022-11-16 15:33:14,,,2022-11-16 18:03:05,2.4975,michal78,PLINE300,,,,VERIOS,39320/36502,,,
1536,2022-11-16 16:00:00,,Arame ADI,2022-11-16 18:00:00,,,PLINE300,2.0,demand38,,H6300,31199/02273,,,
1537,2022-11-16 16:00:00,,For Mohand,2022-11-16 17:00:00,,,PLINE300,1.0,haider15,,HITACHI5000,31199/01918,,,
1538,2022-11-16 16:00:00,,MAZO deveop,2022-11-16 16:30:00,,,PLINE300,0.5,thukka30,,2830ZT,30990/32063,,,
1539,2022-11-16 16:00:00,1.0,Low T IGZO deposition,2022-11-16 18:20:56,1.3469444444444445,dekkers,PLINE300,2.0,dekkers,LP1;CH3;CHE,ENDURA_3,31499/01284,,,
1540,2022-11-16 16:30:00,,Inpria,2022-11-16 19:00:00,,,PLINE300,2.5,deschepp,,H5000_2,31199/31247,,,
1541,2022-11-16 17:00:00,,/,2022-11-16 18:00:00,,,PLINE300,1.0,vandeney,,HITACHI5000,31199/01920,,,
1542,2022-11-16 17:00:00,0.0,WS2 MOCVD,2022-11-17 10:00:00,0.56,medina33,PLINE200,17.0,medina33,LP2;NITRIDE,POLYGON,31499/00880,,,
1543,2022-11-16 17:00:00,11.0,sem,2022-11-16 18:48:27,1.7130555555555556,dvriendt,PLINE300,1.5,dvriendt,,SEMVISION,32299/00013,,,
1544,2022-11-16 17:30:00,,Devinps,2022-11-16 22:00:00,,,PLINE300,4.5,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,36003/36503,,,
1545,2022-11-16 17:30:00,,RFPD,2022-11-16 18:30:00,,,PLINE200,1.0,eswara57,,ASM1100,37037/02086,,,
1546,2022-11-16 17:51:42,2.0,Nb_Si_Nb trilayer measurement,2022-11-16 20:03:47,2.201388888888889,perezl56,PLINE200,1.5,perezl56,,CIPT,31499/01838,,,
1547,2022-11-16 18:00:00,,For Mohand,2022-11-16 19:00:00,,,PLINE300,1.0,haider15,,HITACHI5000,31199/01918,,,
1548,2022-11-16 18:00:00,,h,2022-11-17 00:00:00,,,PLINE300,6.0,kondo25,,H6300,31199/01179,,,
1549,2022-11-16 18:00:00,0.0,Characterisation,2022-11-16 19:30:00,1.1669444444444443,pahlav81,PLINE300,1.5,pahlav81,,NOVA200_2,97406/01185,,,
1550,2022-11-16 18:30:00,,i,2022-11-16 20:00:00,,,PLINE300,1.5,engelen,,SEMVISION,43013/97275,,,
1551,2022-11-16 19:04:16,,,2022-11-16 21:59:48,2.9255555555555555,sainch77,PLINE300,,,,SEMVISION,39320/36502,,,
1552,2022-11-16 19:06:06,,,2022-11-16 21:54:29,2.806388888888889,michal78,PLINE300,,,,HELIOS1200,39320/36502,,,
1553,2022-11-16 21:00:00,,MAZO w/ H2O process recipe devel,2022-11-17 08:30:00,,,PLINE300,11.5,pavel13,LP1;PM1,XP4_4,31499/01284,,,
1554,2022-11-16 22:00:00,,AL129270,2022-11-16 23:00:00,,,PLINE300,1.0,pittev,LP1;LP2;LP3;PM3,CIRCL,32299/01899,,,
1555,2022-11-16 22:00:00,,h,2022-11-17 06:00:00,,,PLINE300,8.0,kondo25,,GS1000,31199/01179,,,
1556,2022-11-16 22:35:04,,,2022-11-17 03:47:02,5.1994444444444445,dutrow20,PLINE300,,,,SEMVISION,39320/36502,,,
1559,2022-11-17 00:00:00,,dev,2022-11-17 06:00:00,,,PLINE300,6.0,thiam14,,H6300,98600/00962,,,
1562,2022-11-17 01:00:00,,hold,2022-11-17 05:00:00,,,PLINE300,4.0,alaertsw,,HITACHI5000,31199/00653,,,
1563,2022-11-17 01:00:00,,post inspection AL129270,2022-11-17 02:30:00,,,PLINE300,1.5,pittev,LP1;LP2;LP3;PM3,CIRCL,32299/01899,,,
1564,2022-11-17 01:48:13,,,2022-11-17 04:29:25,2.6866666666666665,claeseng,PLINE300,,,,MC600I,37093/02178,,,
1565,2022-11-17 02:31:50,,,2022-11-17 22:42:23,20.175833333333333,schrauw,PLINE300,,,,H6300,31199/02273,,,
1566,2022-11-17 05:00:00,,test,2022-11-17 07:00:00,,,PLINE300,2.0,vleerb85,,HITACHI5000,31199/30079,,,
1567,2022-11-17 06:00:00,,q,2022-11-17 10:00:00,,,PLINE300,4.0,vdbroecn,,H6300,31199/01851,,,
1568,2022-11-17 06:00:00,,Wf2;TEM spec prep,2022-11-17 14:00:00,,,PLINE300,8.0,carola29;nalinm87,,HELIOS460,42199/00160,,,
1569,2022-11-17 06:00:00,3.0,Insp,2022-11-17 08:00:00,0.5819444444444445,redants,PLINE300,2.0,redants,,SEMVISION,31029/01811,,,
1570,2022-11-17 06:27:34,,,2022-11-17 09:49:59,3.373611111111111,rutkow29,PLINE300,,,,HELIOS1200,39320/36502,,,
1571,2022-11-17 06:30:00,,measurment,2022-11-17 08:00:00,,,PLINE300,1.5,usmani63,PM,EDR7100,31199/02241,,,
1572,2022-11-17 06:30:00,,Sony processing E223302,2022-11-17 14:00:00,,,PLINE200,7.5,rondas,,EPSILON2,32499/38006,,,
1573,2022-11-17 06:30:00,,TEM 200kv,2022-11-17 10:30:00,,,PLINE300,4.0,han27,,TITAN,42199/00160,,,
1574,2022-11-17 07:21:42,,,2022-11-17 10:01:04,2.656111111111111,pavlov38,PLINE300,,,,HELIOS1200_2,39320/36502,,,
1575,2022-11-17 07:24:40,2.0,practice on coupons,2022-11-17 09:30:00,2.0516666666666667,sterckxg,PLINE300,2.0,sterckxg,,EBEAM300,31199/31811,,,
1576,2022-11-17 07:30:00,,cross section;TEM prep,2022-11-17 17:30:00,,,PLINE300,10.0,carola29;drijboom,,HELIOS_G5,42199/00160,,,
1577,2022-11-17 07:30:00,0.0,SOI processing,2022-11-17 13:55:38,6.138055555555556,wellens,PLINE300,5.0,wellens,LP1;LP2;CH3;CH5;CHC;CHE,ENDURA,32299/00352,,,
1578,2022-11-17 07:43:51,12.0,sem,2022-11-17 10:00:05,2.270555555555556,beirnaer,PLINE300,2.0,beirnaer,,SEMVISION,32299/00013,,,
1579,2022-11-17 07:59:07,0.0,sem,2022-11-17 11:00:00,1.9594444444444443,lux,PLINE200,3.0,lux,,NOVA200,32008/00034,,,
1580,2022-11-17 08:00:00,,devinp,2022-11-17 11:30:00,,,PLINE300,3.5,vbelle62,,NX3DM,36003/01224,,,
1581,2022-11-17 08:00:00,,H2O exposure + bake off,2022-11-17 18:00:00,,,PLINE300,10.0,pasqua16,,SAVANNAH,31199/01765,,,
1582,2022-11-17 08:00:00,,TEOS processing,2022-11-17 20:00:00,,,PLINE300,12.0,belov93,LP1;PM1,VERSALIS,32099/01506,,,
1583,2022-11-17 08:00:00,,test,2022-11-17 10:00:00,,,PLINE300,2.0,cochet,,FTIR_2,32299/00013,,,
1586,2022-11-17 08:30:00,,AL210794 - d02,2022-11-17 12:00:00,,,PLINE300,3.5,beggia74,,PROVISION2E,31199/00653,,,
1587,2022-11-17 08:30:00,0.0,ASM Internal,2022-11-17 18:17:22,9.268055555555556,maroza68,PLINE300,9.0,maroza68,LP1;LP2;LP3;PM2;PM3;PM4;PM1,INTREPID_2,30990/01658,,,
1588,2022-11-17 08:30:00,0.0,Ru Dep,2022-11-17 10:06:07,1.28,mandal97,PLINE300,1.5,mandal97,LP1;CH1_MC;CHE,ENDURA_5,31199/01765,,,
1589,2022-11-17 08:47:13,0.0,Determining polishing times  per,2022-11-17 16:30:00,7.682777777777778,kenens78,PLINE300,7.5,kenens78,LP1;LP2;CLN,REFLEXION_4,98850/02081,,,
1590,2022-11-17 09:00:00,,AE216024,2022-11-17 12:00:00,,,PLINE300,3.0,annama94,LP3;LP4;SM2_4,CELLESTA,32005/01717,,,
1591,2022-11-17 09:00:00,,Blanket ER,2022-11-17 12:00:00,,,PLINE300,3.0,dupuy21,LP2;PM4,LAM_E5,31299/01904,,,
1592,2022-11-17 09:00:00,,Hysteresis loop of CFO,2022-11-17 14:00:00,,,PLINE200,5.0,talmel16,,EV11,31499/00432,,,
1593,2022-11-17 09:00:00,,PWEC3,2022-11-17 10:00:00,,,PLINE300,1.0,sah32,PM,EDR7100,31199/01920,,,
1596,2022-11-17 09:00:00,,Ru XRF,2022-11-17 10:00:00,,,PLINE300,1.0,mandal97,,2830ZT,31199/01765,,,
1597,2022-11-17 09:00:00,,TMA soak dummy and actual run;TMA soak,2022-11-18 00:00:00,,,PLINE300,15.0,liang13,LP2;PM2,XP4_2,30990/32063,,,
1598,2022-11-17 09:00:00,,Training EBSD Myriam Van De Peer,2022-11-17 11:00:00,,,PLINE200,2.0,jmesse,,XL30_CF,32099/01506,,,
1599,2022-11-17 09:00:00,0.0,p,2022-11-17 13:32:26,3.171944444444444,goovae19,PLINE300,3.5,goovae19,LP1;LP2;LP3;PM1,EXTREME_2,98601/01062,,,
1600,2022-11-17 09:00:00,7.0,ERU tests,2022-11-17 11:30:00,2.2225,locoroto,PLINE300,2.5,locoroto,LP1;PM3;PM6,LAM_E6,98850/02081,,,
1601,2022-11-17 09:42:50,,,2022-11-17 09:55:36,0.2127777777777778,puliya38,PLINE300,,,,LAM_E5_2,38199/37862,,,
1602,2022-11-17 10:00:00,,development,2022-11-17 11:00:00,,,PLINE300,1.0,puliya38,LP1;PM4,LAM_E5_2,38199/37862,,,
1603,2022-11-17 10:00:00,,FFEM P36,2022-11-17 11:00:00,,,PLINE300,1.0,vanderey,,KLA2925,31199/31191,,,
1604,2022-11-17 10:00:00,,prac,2022-11-17 12:00:00,,,PLINE300,2.0,das10,,EBEAM300,31199/31811,,,
1605,2022-11-17 10:00:00,,TCB 200C 30sec 500g,2022-11-17 15:00:00,,,PLINE200,5.0,kang10,,FC150,32299/01084,,,
1606,2022-11-17 10:00:00,,test,2022-11-17 11:00:00,,,PLINE300,1.0,roy82,,H6300,31199/01918,,,
1607,2022-11-17 10:00:00,,testing,2022-11-17 14:30:00,,,PLINE300,4.5,vanderey,,ZETA,31199/01960,,,
1608,2022-11-17 10:00:00,,use,2022-11-17 11:00:00,,,PLINE300,1.0,gronhe29,,HITACHI5000,31199/01920,,,
1609,2022-11-17 10:14:11,,,2022-11-17 11:27:18,1.218611111111111,zeleni15,PLINE300,,,,HELIOS1200_2,39320/36502,,,
1612,2022-11-17 10:30:00,,He14.4 H2 3.6 O2 0.3 N2 0.3,2022-11-17 12:30:00,,,PLINE200,2.0,kang10,,SETNA,32299/01084,,,
1614,2022-11-17 10:30:00,1.0,Ti(O) H-barrier,2022-11-17 13:00:00,1.9680555555555557,witterst,PLINE300,2.5,witterst,LP1;CHB,ANELVA,31499/01715,,,
1615,2022-11-17 10:43:51,,,2022-11-17 13:38:54,2.9175,rutkow29,PLINE300,,,,VERIOS,39320/36502,,,
1616,2022-11-17 11:00:00,,h,2022-11-17 12:00:00,,,PLINE300,1.0,kondo25,,GS1000,31199/01179,,,
1617,2022-11-17 11:00:00,,i,2022-11-17 12:00:00,,,PLINE300,1.0,raymae79,,H6300,98601/01062,,,
1618,2022-11-17 11:00:00,,light training,2022-11-17 13:00:00,,,PLINE300,2.0,johnsu91,,KLA2925,31199/02273,,,
1619,2022-11-17 11:00:00,,MAZO deve,2022-11-17 18:00:00,,,PLINE300,7.0,thukka30,LP1;PM1,XP4_4,30990/32063,,,
1620,2022-11-17 11:00:00,,Ru,2022-11-17 12:00:00,,,PLINE300,1.0,mandal97,,2830ZT,31199/01765,,,
1621,2022-11-17 11:00:00,,test,2022-11-17 13:00:00,,,PLINE300,2.0,roy82,,HITACHI5000,38199/01905,,,
1622,2022-11-17 11:00:00,0.0,sem,2022-11-17 12:00:00,0.4363888888888889,tsvetani,PLINE200,1.0,tsvetani,,NOVA200,38199/01838,,,
1623,2022-11-17 11:40:40,,,2022-11-17 13:10:50,1.5027777777777778,verhoevj,PLINE300,,,,HELIOS1200_2,36003/36503,,,
1624,2022-11-17 12:00:00,,dev,2022-11-17 13:30:00,,,PLINE300,1.5,das10,,H6300,31199/01565,,,
1625,2022-11-17 12:00:00,,MAZO,2022-11-17 12:30:00,,,PLINE300,0.5,thukka30,,2830ZT,30990/32063,,,
1626,2022-11-17 12:00:00,,MAZO w/ H2O process recipe devel,2022-11-17 13:00:00,,,PLINE300,1.0,pavel13,,F5_SCD,31499/01284,,,
1627,2022-11-17 12:00:00,,measurement,2022-11-17 13:00:00,,,PLINE200,1.0,tricas85,,SP1_DLS,30990/02249,,,
1628,2022-11-17 12:00:00,,test,2022-11-17 14:00:00,,,PLINE300,2.0,cloost23,,H5000_2,31199/30079,,,
1629,2022-11-17 12:00:00,,training,2022-11-17 13:00:00,,,PLINE300,1.0,krishtab,,FTIR_2,31199/01765,,,
1630,2022-11-17 12:00:00,1.0,Cleaning evaluation,2022-11-17 18:00:00,3.1930555555555555,sugawa19,PLINE300,6.0,sugawa19,LP1;LP2;CL1B;CL2B;CL3B;CL4B;PM_C;NOVA,F_REX300X_2,31399/01183,,,
1631,2022-11-17 12:00:00,2.0,metro,2022-11-17 14:50:07,2.5097222222222224,marian80,PLINE300,1.0,knaepen,,SP5,30990/32063,,,
1632,2022-11-17 12:12:24,2.0,Bonding glass/PI to glass/PAT,2022-11-17 17:00:00,3.856388888888889,wysock13,PLINE200,4.5,wysock13,,BONDER_200,97401/00942,,,
1633,2022-11-17 12:24:31,1.0,Imaging electrodeposited layers,2022-11-17 14:04:36,1.2572222222222222,aarts61,PLINE300,1.5,aarts61,,NOVA200_2,97406/01185,,,
1634,2022-11-17 12:30:00,,h,2022-11-17 13:00:00,,,PLINE300,0.5,kondo25,,GS1000,31199/01179,,,
1635,2022-11-17 12:30:00,,MAZO w/ H2O process recipe devel,2022-11-17 14:30:00,,,PLINE300,2.0,pavel13,,2830ZT,31499/01284,,,
1636,2022-11-17 13:00:00,,Inpria,2022-11-17 17:00:00,,,PLINE300,4.0,giorda12,,FTIR_2,31199/31247,,,
1637,2022-11-17 13:00:00,,Inspection,2022-11-17 15:00:00,,,PLINE300,2.0,johnsu91,PM,EDR7100,31199/02273,,,
1638,2022-11-17 13:00:00,,TBM development,2022-11-17 16:00:00,,,PLINE200,3.0,patil20,,TEMP_BONDER,36671/01224,,,
1639,2022-11-17 13:00:00,,u,2022-11-17 14:00:00,,,PLINE300,1.0,gronhe29,,HITACHI5000,31199/01920,,,
1640,2022-11-17 13:00:00,,WP3,2022-11-17 22:00:00,,,PLINE300,9.0,vdheuvel,,GS1000,31199/01886,,,
1641,2022-11-17 13:00:00,0.0,Wafer thinning development,2022-11-17 17:00:00,1.6672222222222222,lai86,PLINE300,4.0,lai86,LP3;PM_R1,DVPRIME_1,32299/00588,,,
1642,2022-11-17 13:00:00,1.0,DMA-TMS passivation;DMATMS on SiNx,2022-11-17 21:00:00,2.138611111111111,mandal97,PLINE300,8.0,mandal97;pasqua16,LP1;PM4,TEL_TACTRAS2,31199/01765,,,
1643,2022-11-17 13:30:00,,AL210794/1 D02 manual meas.,2022-11-17 16:30:00,,,PLINE300,3.0,moussa,,NX3DM,38199/01132,,,
1644,2022-11-17 13:30:00,,DSA,2022-11-17 14:00:00,,,PLINE300,0.5,verstr99,,H6300,31199/00650,,,
1645,2022-11-17 13:30:00,,lot on hold processing,2022-11-17 17:00:00,,,PLINE200,3.5,schoofs,,300MM_DICER,31012/01506,,,
1646,2022-11-17 14:00:00,,200 kV,2022-11-17 17:00:00,,,PLINE300,3.0,nalinm87,,TITAN,42199/00160,,,
1648,2022-11-17 14:00:00,,DSA,2022-11-17 14:30:00,,,PLINE300,0.5,kampit73,BOTL,TRDUOS,31199/01680,,,
1649,2022-11-17 14:00:00,,m,2022-11-17 15:30:00,,,PLINE300,1.5,jehoulc,,HITACHI5000,31199/01245,,,
1650,2022-11-17 14:00:00,,NiO temp HYS,2022-11-18 18:30:00,,,PLINE200,28.5,wijsho15,,EV11,31499/02047,,,
1651,2022-11-17 14:00:00,,Private use,2022-11-17 16:00:00,,,PLINE300,2.0,oguma46,,H6300,31199/30092,,,
1652,2022-11-17 14:00:00,,Readout MTOC,2022-11-17 15:30:00,,,PLINE200,1.5,tsmeets,,ASM750,36056/36502,,,
1654,2022-11-17 14:00:00,,sem,2022-11-17 15:00:00,,,PLINE300,1.0,dvriendt,,SEMVISION,32299/00013,,,
1655,2022-11-17 14:00:00,,training,2022-11-17 17:00:00,,,PLINE300,3.0,drijboom,,NOVA600,42199/00160,,,
1656,2022-11-17 14:00:00,,Wafer processing,2022-11-17 16:30:00,,,PLINE300,2.5,ramane56,LP3;PM6,TEL_TACTRAS2,31199/02273,,,
1657,2022-11-17 14:00:00,2.0,sem,2022-11-17 15:30:00,0.7827777777777778,vais,PLINE300,1.5,tsvetani,,NOVA200_2,38199/01838,,,
1658,2022-11-17 14:01:40,,,2022-11-17 17:50:11,3.808611111111111,martin29,PLINE300,,,,METRIOS,42199/00160,,,
1659,2022-11-17 14:19:47,,,2022-11-17 15:13:39,0.8977777777777778,maes72,PLINE300,,,,SEMVISION,98300/14175,,,
1660,2022-11-17 14:23:22,,,2022-11-17 17:05:29,2.7019444444444445,lookma25,PLINE300,,,,HELIOS1200_2,39320/36502,,,
1661,2022-11-17 14:30:00,,Cu check high vac mode;Cu high vac low vac check,2022-11-18 16:00:00,,,PLINE200,25.5,ceuppenj,PM1,MRT5000,39425/01221,,,
1662,2022-11-17 14:30:00,,Manual coating,2022-11-17 17:00:00,,,PLINE300,2.5,heo87,BOTL,TRDUOS,31199/01851,,,
1665,2022-11-17 14:39:32,,,2022-11-17 21:36:14,6.945,derudd92,PLINE300,,,,VERIOS,39320/36502,,,
1666,2022-11-17 14:42:56,,,2022-11-17 18:11:21,3.473611111111111,vrebos45,PLINE300,,,,HELIOS1200,39320/36502,,,
1668,2022-11-17 15:00:00,,OSCAR2,2022-11-17 17:00:00,,,PLINE300,2.0,baerts,,H6300_2,31199/00653,,,
1669,2022-11-17 15:00:00,,pwec,2022-11-17 17:00:00,,,PLINE300,2.0,vdheuvel,PM,EDR7100,31199/01920,,,
1670,2022-11-17 15:00:00,,RAX,2022-11-17 17:30:00,,,PLINE300,2.5,kim69,,KLA2925,31199/31147,,,
1671,2022-11-17 15:00:00,,x,2022-11-17 17:00:00,,,PLINE300,2.0,goossen,,SU8000,31299/31900,,,
1672,2022-11-17 15:30:00,,Inpria,2022-11-17 16:00:00,,,PLINE300,0.5,deschepp,,HITACHI5000,31199/31247,,,
1673,2022-11-17 16:00:00,,DSA,2022-11-17 19:00:00,,,PLINE300,3.0,vanbel53,,H6300,31199/00650,,,
1674,2022-11-17 16:00:00,,m,2022-11-17 16:30:00,,,PLINE300,0.5,jehoulc,,HITACHI5000,31199/01245,,,
1675,2022-11-17 16:00:00,,measurement,2022-11-17 17:00:00,,,PLINE200,1.0,tricas85,,SP1_DLS,30990/02249,,,
1676,2022-11-17 16:00:00,,P224185,2022-11-17 17:00:00,,,PLINE200,1.0,moelants,,ASM1100,97401/01775,,,
1679,2022-11-17 16:30:00,,ADI,2022-11-17 17:00:00,,,PLINE300,0.5,huang72,,HITACHI5000,31199/01617,,,
1680,2022-11-17 16:30:00,,P224185,2022-11-17 18:00:00,,,PLINE200,1.5,moelants,,CS4800,97401/01775,,,
1681,2022-11-17 16:30:00,0.0,Ru dep at 250C,2022-11-17 18:57:11,1.7472222222222222,mandal97,PLINE300,2.0,mandal97,LP1;CH3;CHE,ENDURA_2,31199/01765,,,
1682,2022-11-17 17:00:00,,AL225326/4,2022-11-17 18:00:00,,,PLINE300,1.0,moelants,,H5000_2,98850/02081,,,
1683,2022-11-17 17:00:00,,AL225326/4,2022-11-17 19:00:00,,,PLINE300,2.0,moelants,,HITACHI4000,98850/02081,,,
1684,2022-11-17 17:00:00,,Devinps,2022-11-17 22:00:00,,,PLINE300,5.0,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,36003/36503,,,
1685,2022-11-17 17:00:00,,Etch coupon,2022-11-17 20:00:00,,,PLINE300,3.0,fukui39,LP1;LP2;PM6,TEL_TACTRAS3,31199/02273,,,
1686,2022-11-17 17:00:00,,GST dep,2022-11-19 00:00:00,,,PLINE300,31.0,sinha70,LP1;LP2;PM3,POLYGON_2,31499/00379,,,
