,FACILITY,Tool,WBS,Cluster,Description,Begin,End,IIO_User_id,Fab300_User_id,Modules,Fab300_Duration,IIO_Duration,TR_Cluster,id
2529,PLINE300,SEMVISION,39320/36502,,,2023-01-21 06:52:00,2023-01-21 08:07:00,,decler36,,1.25,,,2030
2530,PLINE300,SEMVISION,39320/36502,,,2023-01-21 10:35:00,2023-01-21 12:01:00,,decler36,,1.4333333333333333,,,2031
2531,PLINE300,SEMVISION,39320/36502,,,2023-01-22 06:48:00,2023-01-22 07:47:00,,decler36,,0.9833333333333333,,,2032
2532,PLINE300,SEMVISION,37004/02248,,,2023-01-23 17:38:00,2023-01-23 18:08:00,,engelen,,0.5,,,2033
2533,PLINE300,SEMVISION,39320/36502,,,2023-01-24 20:04:00,2023-01-24 21:43:00,,rutkow29,,1.65,,,2034
2534,PLINE300,SEMVISION,39320/36502,,,2023-01-25 03:22:00,2023-01-25 04:09:00,,derudd92,,0.7833333333333333,,,2035
2535,PLINE300,ENDURA_3,31499/01284,,,2023-01-05 13:58:00,2023-01-05 16:49:00,,dekkers,,2.85,,,2036
2536,PLINE300,ENDURA_3,37037/01743,,,2023-01-11 10:18:00,2023-01-11 11:14:00,,wellens,,0.9333333333333333,,,2037
2537,PLINE300,SU8000,39320/36502,,,2023-01-04 08:19:00,2023-01-04 09:23:00,,billin72,,1.0666666666666667,,,2038
2538,PLINE300,SU8000,39320/36502,,,2023-01-04 23:53:00,2023-01-05 02:13:00,,michal78,,2.3333333333333335,,,2039
2539,PLINE300,SU8000,39320/36502,,,2023-01-05 22:29:00,2023-01-06 02:07:00,,michal78,,3.6333333333333333,,,2040
2540,PLINE300,SU8000,39320/36502,,,2023-01-11 10:34:00,2023-01-11 12:59:00,,sainch77,,2.4166666666666665,,,2041
2541,PLINE300,SU8000,39320/36502,,,2023-01-11 19:41:00,2023-01-11 20:09:00,,billin72,,0.4666666666666667,,,2042
2542,PLINE300,SU8000,98300/14175,,,2023-01-16 13:31:00,2023-01-16 14:19:00,,maes72,,0.8,,,2043
2543,PLINE300,SU8000,39320/36502,,,2023-01-18 22:08:00,2023-01-19 01:44:00,,sainch77,,3.6,,,2044
2544,PLINE300,SU8000,39320/36502,,,2023-01-20 00:43:00,2023-01-20 03:06:00,,sainch77,,2.3833333333333333,,,2045
2545,PLINE300,SU8000,31699/00055,,,2023-01-22 03:43:00,2023-01-22 08:03:00,,caluwaer,,4.333333333333333,,,2046
2546,PLINE300,SU8000,39320/36502,,,2023-01-23 20:07:00,2023-01-23 21:20:00,,billin72,,1.2166666666666666,,,2047
2547,PLINE300,SU8000,39320/36502,,,2023-01-25 10:11:00,2023-01-25 11:46:00,,michal78,,1.5833333333333333,,,2048
2548,PLINE200,DEBOND_CLEANER,36671/01224,,,2023-01-25 09:10:00,2023-01-25 12:09:00,,han41,,2.9833333333333334,,,2049
2549,PLINE200,MIRRA_3,36999/36999,,,2023-01-15 09:08:00,2023-01-15 15:39:00,,hillaert,,6.516666666666667,,,2050
2550,PLINE300,LAM_E5,31299/01904,,,2023-01-12 13:20:00,2023-01-12 14:13:00,,elotel43,,0.8833333333333333,,,2051
2552,PLINE200,TEMP_BONDER,98500/01852,,,2023-01-11 22:57:00,2023-01-11 23:23:00,,langenus,,0.43333333333333335,,,2052
2553,PLINE200,TEMP_BONDER,98500/01852,,,2023-01-11 23:23:00,2023-01-12 01:05:00,,langenus,,1.7,,,2053
2554,PLINE200,TEMP_BONDER,32299/00716,,,2023-01-24 11:35:00,2023-01-24 16:57:00,,guerrera,,5.366666666666666,,,2054
2555,PLINE300,CIRCL,32299/00013,,,2023-01-25 09:32:00,2023-01-25 11:34:00,,reniersd,,2.033333333333333,,,2055
2556,PLINE300,TITAN,42199/00160,,,2023-01-19 00:37:00,2023-01-19 03:56:00,,impagn97,,3.316666666666667,,,2056
2557,PLINE300,TITAN,42199/00160,,,2023-01-20 00:39:00,2023-01-20 04:03:00,,impagn97,,3.4,,,2057
2558,PLINE300,TITAN,42199/00160,,,2023-01-20 22:50:00,2023-01-21 00:03:00,,impagn97,,1.2166666666666666,,,2058
2559,PLINE300,HELIOS450,42199/00160,,,2023-01-02 10:05:00,2023-01-02 14:07:00,,nelisl,,4.033333333333333,,,2059
2560,PLINE300,NOVA600,98300/14175,,,2023-01-23 13:35:00,2023-01-23 15:42:00,,maes72,,2.1166666666666667,,,2060
2561,PLINE300,HELIOS1200,39320/36502,,,2023-01-03 15:51:00,2023-01-03 17:38:00,,vrebos45,,1.7833333333333334,,,2061
2562,PLINE300,HELIOS1200,39320/36502,,,2023-01-03 18:57:00,2023-01-03 21:22:00,,derudd92,,2.4166666666666665,,,2062
2563,PLINE300,HELIOS1200,97700/01368,,,2023-01-03 22:08:00,2023-01-04 01:37:00,,konecn85,,3.4833333333333334,,,2063
2564,PLINE300,HELIOS1200,39320/36502,,,2023-01-04 02:07:00,2023-01-04 06:00:00,,vdstaey,,3.8833333333333333,,,2064
2565,PLINE300,HELIOS1200,39320/36502,,,2023-01-04 06:19:00,2023-01-04 07:53:00,,sterke41,,1.5666666666666667,,,2065
2566,PLINE300,HELIOS1200,39320/36502,,,2023-01-04 14:14:00,2023-01-04 18:05:00,,derudd92,,3.85,,,2066
2567,PLINE300,HELIOS1200,39320/36502,,,2023-01-05 06:19:00,2023-01-05 07:55:00,,sterke41,,1.6,,,2067
2568,PLINE300,HELIOS1200,39320/36502,,,2023-01-05 12:48:00,2023-01-05 13:36:00,,sterke41,,0.8,,,2068
2569,PLINE300,HELIOS1200,39320/36502,,,2023-01-05 18:58:00,2023-01-05 21:38:00,,sainch77,,2.6666666666666665,,,2069
2570,PLINE300,HELIOS1200,39320/36502,,,2023-01-06 10:22:00,2023-01-06 13:44:00,,decler36,,3.3666666666666667,,,2070
2571,PLINE300,HELIOS1200,39320/36502,,,2023-01-06 19:09:00,2023-01-06 21:37:00,,sainch77,,2.466666666666667,,,2071
2572,PLINE300,HELIOS1200,38199/37834,,,2023-01-06 22:11:00,2023-01-07 06:10:00,,konecn85,,7.983333333333333,,,2072
2573,PLINE300,HELIOS1200,39320/36502,,,2023-01-07 06:40:00,2023-01-07 09:41:00,,vrebos45,,3.0166666666666666,,,2073
2574,PLINE300,HELIOS1200,39320/36502,,,2023-01-07 18:51:00,2023-01-07 23:50:00,,derudd92,,4.983333333333333,,,2074
2575,PLINE300,HELIOS1200,39320/36502,,,2023-01-08 07:43:00,2023-01-08 10:45:00,,vrebos45,,3.033333333333333,,,2075
2576,PLINE300,HELIOS1200,39320/36502,,,2023-01-08 11:32:00,2023-01-08 15:18:00,,vrebos45,,3.7666666666666666,,,2076
2577,PLINE300,HELIOS1200,39320/36502,,,2023-01-08 15:59:00,2023-01-08 17:58:00,,vrebos45,,1.9833333333333334,,,2077
2578,PLINE300,HELIOS1200,39320/36502,,,2023-01-08 18:54:00,2023-01-08 23:51:00,,derudd92,,4.95,,,2078
2579,PLINE300,HELIOS1200,39320/36502,,,2023-01-09 06:38:00,2023-01-09 09:55:00,,sainch77,,3.283333333333333,,,2079
2580,PLINE300,HELIOS1200,39320/36502,,,2023-01-09 12:20:00,2023-01-09 13:53:00,,rutkow29,,1.55,,,2080
2581,PLINE300,HELIOS1200,39320/36502,,,2023-01-09 22:22:00,2023-01-10 00:52:00,,sterke41,,2.5,,,2081
2582,PLINE300,HELIOS1200,39320/36502,,,2023-01-10 01:51:00,2023-01-10 05:42:00,,dutrow20,,3.85,,,2082
2583,PLINE300,HELIOS1200,39320/36502,,,2023-01-10 06:26:00,2023-01-10 09:20:00,,sainch77,,2.9,,,2083
2584,PLINE300,HELIOS1200,37092/02172,,,2023-01-10 12:03:00,2023-01-10 12:49:00,,peeter11,,0.7666666666666667,,,2084
2585,PLINE300,HELIOS1200,39320/36502,,,2023-01-10 19:18:00,2023-01-10 21:52:00,,michal78,,2.566666666666667,,,2085
2586,PLINE300,HELIOS1200,39320/36502,,,2023-01-10 22:00:00,2023-01-10 22:31:00,,decler36,,0.5166666666666667,,,2086
2587,PLINE300,HELIOS1200,39320/36502,,,2023-01-11 06:24:00,2023-01-11 07:58:00,,rutkow29,,1.5666666666666667,,,2087
2588,PLINE300,HELIOS1200,98850/02081,,,2023-01-11 14:12:00,2023-01-11 22:01:00,,konecn85,,7.816666666666666,,,2088
2589,PLINE300,HELIOS1200,39320/36502,,,2023-01-13 14:37:00,2023-01-13 14:39:00,,vrebos45,,0.03333333333333333,,,2089
2590,PLINE300,HELIOS1200,39320/36502,,,2023-01-13 17:20:00,2023-01-13 18:14:00,,vrebos45,,0.9,,,2090
2591,PLINE300,HELIOS1200,39320/36502,,,2023-01-13 19:29:00,2023-01-13 21:34:00,,derudd92,,2.0833333333333335,,,2091
2592,PLINE300,HELIOS1200,39320/36502,,,2023-01-14 02:43:00,2023-01-14 04:31:00,,decler36,,1.8,,,2092
2593,PLINE300,HELIOS1200,39320/36502,,,2023-01-14 05:22:00,2023-01-14 06:06:00,,decler36,,0.7333333333333333,,,2093
2594,PLINE300,HELIOS1200,98850/02081,,,2023-01-14 06:42:00,2023-01-14 14:30:00,,konecn85,,7.8,,,2094
2595,PLINE300,HELIOS1200,38199/01792,,,2023-01-14 15:30:00,2023-01-14 18:03:00,,konecn85,,2.55,,,2095
2596,PLINE300,HELIOS1200,39320/36502,,,2023-01-14 19:08:00,2023-01-15 06:12:00,,michal78,,11.066666666666666,,,2096
2597,PLINE300,HELIOS1200,38199/01792,,,2023-01-15 10:20:00,2023-01-15 18:07:00,,konecn85,,7.783333333333333,,,2097
2598,PLINE300,HELIOS1200,39320/36502,,,2023-01-15 18:54:00,2023-01-15 21:58:00,,michal78,,3.066666666666667,,,2098
2599,PLINE300,HELIOS1200,39320/36502,,,2023-01-15 21:58:00,2023-01-16 05:36:00,,michal78,,7.633333333333334,,,2099
2600,PLINE300,HELIOS1200,39320/36502,,,2023-01-16 06:31:00,2023-01-16 10:03:00,,derudd92,,3.533333333333333,,,2100
2601,PLINE300,HELIOS1200,39320/36502,,,2023-01-16 14:24:00,2023-01-16 21:15:00,,decler36,,6.85,,,2101
2602,PLINE300,HELIOS1200,39320/36502,,,2023-01-16 22:23:00,2023-01-17 06:14:00,,sainch77,,7.85,,,2102
2603,PLINE300,HELIOS1200,39320/36502,,,2023-01-17 13:48:00,2023-01-17 21:41:00,,decler36,,7.883333333333334,,,2103
2604,PLINE300,HELIOS1200,39320/36502,,,2023-01-18 12:35:00,2023-01-18 13:55:00,,vrebos45,,1.3333333333333333,,,2104
2605,PLINE300,HELIOS1200,39320/36502,,,2023-01-18 14:23:00,2023-01-18 21:46:00,,decler36,,7.383333333333334,,,2105
2606,PLINE300,HELIOS1200,36003/36502,,,2023-01-18 22:00:00,2023-01-19 05:47:00,,peeter11,,7.783333333333333,,,2106
2607,PLINE300,HELIOS1200,39320/36502,,,2023-01-19 10:31:00,2023-01-19 13:42:00,,vrebos45,,3.183333333333333,,,2107
2608,PLINE300,HELIOS1200,39320/36502,,,2023-01-19 14:21:00,2023-01-19 18:05:00,,michal78,,3.7333333333333334,,,2108
2609,PLINE300,HELIOS1200,39320/36502,,,2023-01-19 18:43:00,2023-01-19 21:51:00,,michal78,,3.1333333333333333,,,2109
2610,PLINE300,HELIOS1200,36003/36502,,,2023-01-19 22:21:00,2023-01-20 05:40:00,,peeter11,,7.316666666666666,,,2110
2611,PLINE300,HELIOS1200,32299/00013,,,2023-01-20 06:29:00,2023-01-20 06:29:00,,dvriendt,,0.0,,,2111
2612,PLINE300,HELIOS1200,32299/00013,,,2023-01-20 06:31:00,2023-01-20 08:09:00,,dvriendt,,1.6333333333333333,,,2112
2613,PLINE300,HELIOS1200,39320/36502,,,2023-01-20 10:16:00,2023-01-20 13:44:00,,vrebos45,,3.466666666666667,,,2113
2614,PLINE300,HELIOS1200,39320/36502,,,2023-01-20 16:02:00,2023-01-20 22:03:00,,michal78,,6.016666666666667,,,2114
2615,PLINE300,HELIOS1200,39320/36502,,,2023-01-20 22:11:00,2023-01-21 02:15:00,,sainch77,,4.066666666666666,,,2115
2616,PLINE300,HELIOS1200,39320/36502,,,2023-01-21 02:59:00,2023-01-21 06:02:00,,rutkow29,,3.05,,,2116
2617,PLINE300,HELIOS1200,39320/36502,,,2023-01-21 08:14:00,2023-01-21 09:57:00,,decler36,,1.7166666666666666,,,2117
2618,PLINE300,HELIOS1200,39320/36502,,,2023-01-21 12:14:00,2023-01-21 18:22:00,,decler36,,6.133333333333334,,,2118
2619,PLINE300,HELIOS1200,39320/36502,,,2023-01-22 06:41:00,2023-01-22 10:31:00,,dutrow20,,3.8333333333333335,,,2119
2620,PLINE300,HELIOS1200,39320/36502,,,2023-01-22 10:35:00,2023-01-22 11:49:00,,decler36,,1.2333333333333334,,,2120
2621,PLINE300,HELIOS1200,39320/36502,,,2023-01-22 12:23:00,2023-01-22 18:36:00,,decler36,,6.216666666666667,,,2121
2622,PLINE300,HELIOS1200,39320/36502,,,2023-01-23 06:36:00,2023-01-23 10:00:00,,michal78,,3.4,,,2122
2623,PLINE300,HELIOS1200,39320/36502,,,2023-01-23 18:44:00,2023-01-23 21:26:00,,sainch77,,2.7,,,2123
2624,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 02:05:00,2023-01-24 05:55:00,,vrebos45,,3.8333333333333335,,,2124
2625,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 06:33:00,2023-01-24 09:59:00,,michal78,,3.433333333333333,,,2125
2626,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 13:41:00,2023-01-24 18:46:00,,rutkow29,,5.083333333333333,,,2126
2627,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 19:53:00,2023-01-24 21:47:00,,sainch77,,1.9,,,2127
2628,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 21:56:00,2023-01-24 22:04:00,,lookma25,,0.13333333333333333,,,2128
2629,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 22:09:00,2023-01-25 02:06:00,,derudd92,,3.95,,,2129
2630,PLINE300,HELIOS1200,39320/36502,,,2023-01-25 02:50:00,2023-01-25 06:00:00,,vrebos45,,3.1666666666666665,,,2130
2631,PLINE300,HELIOS1200,39320/36502,,,2023-01-25 06:24:00,2023-01-25 07:50:00,,michal78,,1.4333333333333333,,,2131
2632,PLINE300,HELIOS1200,39320/36502,,,2023-01-25 10:06:00,2023-01-25 12:54:00,,gade18,,2.8,,,2132
2633,PLINE300,HELIOS1200,39320/36502,,,2023-01-25 19:28:00,2023-01-25 21:41:00,,sainch77,,2.216666666666667,,,2133
2634,PLINE300,HELIOS460,39320/36502,,,2023-01-05 07:31:00,2023-01-05 09:04:00,,billin72,,1.55,,,2134
2635,PLINE300,LAM_E5_2,31199/01617,,,2023-01-05 18:30:00,2023-01-05 18:59:00,,huang72,,0.48333333333333334,,,2135
2636,PLINE300,EBEAM300,31199/01693,,,2023-01-21 08:56:00,2023-01-21 10:52:00,,akihid10,,1.9333333333333333,,,2136
2637,PLINE300,F_REX300X_1,31399/01183,,,2023-01-17 14:15:00,2023-01-17 14:16:00,,pittev,,0.016666666666666666,,,2137
2638,PLINE300,F_REX300X_1,31399/01183,,,2023-01-17 16:50:00,2023-01-17 17:31:00,,nomura57,,0.6833333333333333,,,2138
2639,PLINE300,EXSOLVE,42199/00160,,,2023-01-10 17:29:00,2023-01-10 21:40:00,,koryto87,,4.183333333333334,,,2139
2640,PLINE300,EXSOLVE,42199/00160,,,2023-01-11 20:11:00,2023-01-11 21:07:00,,koryto87,,0.9333333333333333,,,2140
2641,PLINE300,EXSOLVE,42199/00160,,,2023-01-12 14:49:00,2023-01-12 22:18:00,,koryto87,,7.483333333333333,,,2141
2642,PLINE300,EXSOLVE,42199/00160,,,2023-01-13 17:05:00,2023-01-13 21:37:00,,koryto87,,4.533333333333333,,,2142
2643,PLINE300,EXSOLVE,42199/00160,,,2023-01-18 08:11:00,2023-01-18 14:32:00,,koryto87,,6.35,,,2143
2644,PLINE300,EXSOLVE,42199/00160,,,2023-01-19 12:34:00,2023-01-19 15:06:00,,koryto87,,2.533333333333333,,,2144
2645,PLINE300,EXSOLVE,42199/00160,,,2023-01-23 16:03:00,2023-01-23 19:14:00,,koryto87,,3.183333333333333,,,2145
2646,PLINE300,EXSOLVE,42199/00160,,,2023-01-24 15:09:00,2023-01-24 21:37:00,,koryto87,,6.466666666666667,,,2146
2647,PLINE300,METRIOS,39320/36502,,,2023-01-05 03:41:00,2023-01-05 06:00:00,,gade18,,2.316666666666667,,,2147
2648,PLINE300,METRIOS,39320/36502,,,2023-01-06 03:57:00,2023-01-06 05:53:00,,gade18,,1.9333333333333333,,,2148
2649,PLINE300,METRIOS,39320/36502,,,2023-01-07 12:42:00,2023-01-07 16:46:00,,zeleni15,,4.066666666666666,,,2149
2650,PLINE300,METRIOS,39320/36502,,,2023-01-09 10:47:00,2023-01-09 13:30:00,,zeleni15,,2.716666666666667,,,2150
2651,PLINE300,METRIOS,39320/36502,,,2023-01-11 11:39:00,2023-01-11 13:43:00,,seidelf,,2.066666666666667,,,2151
2652,PLINE300,METRIOS,42199/00160,,,2023-01-11 13:52:00,2023-01-11 18:01:00,,martin29,,4.15,,,2152
2653,PLINE300,METRIOS,42199/00160,,,2023-01-12 14:13:00,2023-01-12 17:23:00,,martin29,,3.1666666666666665,,,2153
2654,PLINE300,METRIOS,39320/36502,,,2023-01-12 17:46:00,2023-01-12 21:03:00,,lookma25,,3.283333333333333,,,2154
2655,PLINE300,METRIOS,39320/36502,,,2023-01-13 14:21:00,2023-01-13 21:43:00,,lookma25,,7.366666666666666,,,2155
2656,PLINE300,METRIOS,39320/36502,,,2023-01-15 07:37:00,2023-01-15 11:05:00,,seidelf,,3.466666666666667,,,2156
2657,PLINE300,METRIOS,39320/36502,,,2023-01-16 11:54:00,2023-01-16 13:32:00,,lookma25,,1.6333333333333333,,,2157
2658,PLINE300,METRIOS,42199/00160,,,2023-01-16 14:18:00,2023-01-16 18:19:00,,martin29,,4.016666666666667,,,2158
2659,PLINE300,METRIOS,39320/36502,,,2023-01-17 11:12:00,2023-01-17 14:04:00,,lookma25,,2.8666666666666667,,,2159
2660,PLINE300,METRIOS,42199/00160,,,2023-01-17 14:12:00,2023-01-17 17:58:00,,martin29,,3.7666666666666666,,,2160
2661,PLINE300,METRIOS,39320/36502,,,2023-01-19 07:26:00,2023-01-19 09:40:00,,lookma25,,2.2333333333333334,,,2161
2662,PLINE300,METRIOS,39320/36502,,,2023-01-20 06:34:00,2023-01-20 08:52:00,,lookma25,,2.3,,,2162
2663,PLINE300,METRIOS,39320/36502,,,2023-01-23 12:31:00,2023-01-23 14:03:00,,gade18,,1.5333333333333334,,,2163
2664,PLINE300,METRIOS,42199/00160,,,2023-01-23 14:12:00,2023-01-23 18:03:00,,martin29,,3.85,,,2164
2665,PLINE300,METRIOS,39320/36502,,,2023-01-24 01:24:00,2023-01-24 03:20:00,,lookma25,,1.9333333333333333,,,2165
2666,PLINE300,METRIOS,42199/00160,,,2023-01-24 15:33:00,2023-01-24 17:35:00,,martin29,,2.033333333333333,,,2166
2667,PLINE300,METRIOS,39320/36502,,,2023-01-25 02:42:00,2023-01-25 05:59:00,,lookma25,,3.283333333333333,,,2167
2668,PLINE300,METRIOS,39320/36502,,,2023-01-25 13:14:00,2023-01-25 14:04:00,,daniel12,,0.8333333333333334,,,2168
2669,PLINE300,MC600I,37093/02178,,,2023-01-12 23:48:00,2023-01-13 01:02:00,,claeseng,,1.2333333333333334,,,2169
2670,PLINE300,MC600I,98300/01618,,,2023-01-18 18:43:00,2023-01-18 20:52:00,,claeseng,,2.15,,,2170
2671,PLINE300,MC600I,37093/02178,,,2023-01-21 06:49:00,2023-01-21 09:05:00,,claeseng,,2.2666666666666666,,,2171
2672,PLINE300,ENDURA_5,31399/00640,,,2023-01-10 11:13:00,2023-01-10 14:24:00,,soulie26,,3.183333333333333,,,2172
2673,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-02 07:39:00,2023-01-02 12:57:00,,dutrow20,,5.3,,,2173
2674,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-02 14:14:00,2023-01-02 17:53:00,,derudd92,,3.65,,,2174
2675,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-02 18:33:00,2023-01-02 21:37:00,,vrebos45,,3.066666666666667,,,2175
2676,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-02 22:21:00,2023-01-03 01:55:00,,gade18,,3.566666666666667,,,2176
2677,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-03 02:41:00,2023-01-03 04:24:00,,michal78,,1.7166666666666666,,,2177
2678,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-03 04:24:00,2023-01-03 06:32:00,,michal78,,2.1333333333333333,,,2178
2679,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-03 06:37:00,2023-01-03 10:01:00,,decler36,,3.4,,,2179
2680,PLINE300,HELIOS1200_2,37999/37842,,,2023-01-03 10:50:00,2023-01-03 12:00:00,,vrancken,,1.1666666666666667,,,2180
2681,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-03 13:48:00,2023-01-03 15:52:00,,vrebos45,,2.066666666666667,,,2181
2682,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-03 22:34:00,2023-01-04 01:54:00,,gade18,,3.3333333333333335,,,2182
2683,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-04 04:14:00,2023-01-04 06:23:00,,michal78,,2.15,,,2183
2684,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-04 06:27:00,2023-01-04 09:37:00,,decler36,,3.1666666666666665,,,2184
2685,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-04 09:56:00,2023-01-04 13:56:00,,zeleni15,,4.0,,,2185
2686,PLINE300,HELIOS1200_2,37092/02172,,,2023-01-04 15:10:00,2023-01-04 18:11:00,,lookma25,,3.0166666666666666,,,2186
2687,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-04 22:26:00,2023-01-05 00:15:00,,gade18,,1.8166666666666667,,,2187
2688,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-05 03:34:00,2023-01-05 06:06:00,,michal78,,2.533333333333333,,,2188
2689,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-05 06:29:00,2023-01-05 10:18:00,,decler36,,3.816666666666667,,,2189
2690,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-05 10:49:00,2023-01-05 13:47:00,,decler36,,2.966666666666667,,,2190
2691,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-05 14:18:00,2023-01-05 17:59:00,,seidelf,,3.683333333333333,,,2191
2692,PLINE300,HELIOS1200_2,36003/36502,,,2023-01-05 19:14:00,2023-01-05 21:29:00,,peeter11,,2.25,,,2192
2693,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-05 22:22:00,2023-01-06 02:08:00,,gade18,,3.7666666666666666,,,2193
2694,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-06 03:34:00,2023-01-06 06:07:00,,michal78,,2.55,,,2194
2695,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-06 06:25:00,2023-01-06 09:48:00,,decler36,,3.3833333333333333,,,2195
2696,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-06 09:59:00,2023-01-06 13:59:00,,zeleni15,,4.0,,,2196
2697,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-06 14:16:00,2023-01-06 17:53:00,,sainch77,,3.6166666666666667,,,2197
2698,PLINE300,HELIOS1200_2,36003/36502,,,2023-01-06 18:48:00,2023-01-06 21:46:00,,peeter11,,2.966666666666667,,,2198
2699,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-06 22:38:00,2023-01-07 01:43:00,,gade18,,3.0833333333333335,,,2199
2700,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-07 05:28:00,2023-01-07 06:18:00,,michal78,,0.8333333333333334,,,2200
2701,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-07 06:21:00,2023-01-07 11:12:00,,zeleni15,,4.85,,,2201
2702,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-07 12:59:00,2023-01-07 16:46:00,,vrebos45,,3.783333333333333,,,2202
2703,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-08 06:19:00,2023-01-08 10:30:00,,zeleni15,,4.183333333333334,,,2203
2704,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-10 18:00:00,2023-01-10 21:16:00,,gade18,,3.2666666666666666,,,2204
2705,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-11 02:17:00,2023-01-11 05:46:00,,dutrow20,,3.4833333333333334,,,2205
2706,PLINE300,HELIOS1200_2,36003/36502,,,2023-01-11 06:24:00,2023-01-11 06:24:00,,peeter11,,0.0,,,2206
2707,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-11 10:02:00,2023-01-11 13:57:00,,zeleni15,,3.9166666666666665,,,2207
2708,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-11 14:45:00,2023-01-11 18:15:00,,michal78,,3.5,,,2208
2709,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-11 18:22:00,2023-01-11 20:51:00,,gade18,,2.4833333333333334,,,2209
2710,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-12 00:35:00,2023-01-12 05:46:00,,dutrow20,,5.183333333333334,,,2210
2711,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-12 06:31:00,2023-01-12 10:02:00,,rutkow29,,3.5166666666666666,,,2211
2712,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-12 10:14:00,2023-01-12 13:48:00,,seidelf,,3.566666666666667,,,2212
2713,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-12 18:24:00,2023-01-12 21:32:00,,vrebos45,,3.1333333333333333,,,2213
2714,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-12 22:19:00,2023-01-13 00:30:00,,decler36,,2.183333333333333,,,2214
2715,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-13 01:27:00,2023-01-13 05:39:00,,dutrow20,,4.2,,,2215
2716,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-13 06:35:00,2023-01-13 08:02:00,,moller,,1.45,,,2216
2717,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-13 14:46:00,2023-01-13 17:10:00,,vrebos45,,2.4,,,2217
2718,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-13 18:24:00,2023-01-13 20:58:00,,lookma25,,2.566666666666667,,,2218
2719,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-13 22:01:00,2023-01-14 06:03:00,,dutrow20,,8.033333333333333,,,2219
2720,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-14 07:08:00,2023-01-14 08:43:00,,gade18,,1.5833333333333333,,,2220
2721,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-14 13:23:00,2023-01-14 17:36:00,,gade18,,4.216666666666667,,,2221
2722,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-14 23:05:00,2023-01-15 06:26:00,,vdstaey,,7.35,,,2222
2723,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-15 07:25:00,2023-01-15 10:16:00,,gade18,,2.85,,,2223
2724,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-15 14:15:00,2023-01-15 17:48:00,,gade18,,3.55,,,2224
2725,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-15 23:31:00,2023-01-16 06:06:00,,vdstaey,,6.583333333333333,,,2225
2726,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-16 06:09:00,2023-01-16 09:49:00,,lookma25,,3.6666666666666665,,,2226
2727,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-16 10:31:00,2023-01-16 13:39:00,,vrebos45,,3.1333333333333333,,,2227
